"PROVIDER_ID","std_IMM_3","std_OP_10","std_OP_13","std_OP_18B","std_OP_22","std_OP_23","std_OP_29","std_OP_8","std_SAFE_USE_OF_OPIOIDS","std_SEP_1","total_cnt","measure_wt","score_before_std","grp_score","mean","sd"
"010055",-1.46946144320553,0.574904136159459,-2.17550348343674,-1.31869836944793,-0.776588121170503,NA,-0.7450115567023,0.340925594252034,0.717611703685495,-0.577290803810648,9,0.111111111111111,-0.603234704852963,"-1.21055864807049",0.0172493179671561,0.512560067873711
"010056",-0.493676539454511,-0.964859635391273,NA,-1.45343117182841,-0.393706674012975,NA,0.240968824955608,NA,0.361154709829419,-0.946560222365406,7,0.142857142857143,-0.521444386895364,"-1.05098648651508",0.0172493179671561,0.512560067873711
"010058",0.0712515627171318,0.0616495456425487,NA,0.586808407075984,0.372056220302081,NA,0.620192048670188,NA,-0.173530780954695,NA,6,0.166666666666667,0.25640450057554,"0.466589571833966",0.0172493179671561,0.512560067873711
"010059",0.430751264099086,-0.0452784940484746,NA,1.54918556693655,0.372056220302081,NA,-0.289943688244804,NA,-2.31227274409115,NA,6,0.166666666666667,-0.049250312507786,"-0.129740170261033",0.0172493179671561,0.512560067873711
"010061",-0.134176838072557,-1.17871571477332,NA,-0.240835950404101,-0.0108252268554471,-1.40356052382237,0.165124180212692,NA,-0.351759277882733,-1.62355415638246,8,0.125,-0.597287938497537,"-1.19895656135294",0.0172493179671561,0.512560067873711
"010062",-1.52081854340295,0.767374607603301,NA,0.914016641428576,-0.776588121170503,NA,-0.138254398758972,NA,-0.351759277882733,NA,6,0.166666666666667,-0.184338182030547,"-0.39329536698784",0.0172493179671561,0.512560067873711
"010065",-0.750462040441621,-1.73474152116664,NA,-0.0483605184319886,0.372056220302081,NA,0.620192048670188,NA,0.00469771597334307,-0.331111191440811,7,0.142857142857143,-0.266818469505064,"-0.55421365275418",0.0172493179671561,0.512560067873711
"010073",-0.750462040441621,-0.0666641019866793,NA,1.37595767816165,0.372056220302081,NA,0.39265811444144,NA,0.00469771597334307,-0.577290803810648,7,0.142857142857143,0.107278968948509,"0.175647024854724",0.0172493179671561,0.512560067873711
"010078",-0.0314626376777123,-1.45672861796998,-1.52250983943195,-0.991490135095341,-0.393706674012975,NA,0.165124180212692,-0.964548922694282,0.361154709829419,-0.146476482163432,9,0.111111111111111,-0.55340493544484,"-1.11334122414038",0.0172493179671561,0.512560067873711
"010079",-0.853176240836465,-0.323291397245135,-0.513337844151816,-0.568044184756693,0.372056220302081,-1.71906862462092,0.39265811444144,-0.266572448287342,-0.529987774810771,0.0381582271139471,10,0.1,-0.397060595285167,"-0.808314847801223",0.0172493179671561,0.512560067873711
"010083",-1.31539014261326,-0.130820925801293,2.03927367332146,0.548313320681561,-0.0108252268554471,0.121395296703948,0.0134348907268605,0.470180496919986,1.25229719446961,0.592062354946083,10,0.1,0.357992093249951,"0.664786035120375",0.0172493179671561,0.512560067873711
"010085",0.379394163901664,-1.45672861796998,-0.275885609968256,0.124867370342913,0.372056220302081,0.594657447901771,NA,-1.68837637763481,0.361154709829419,-1.80818886565984,9,0.111111111111111,-0.377449950995005,"-0.770054660324046",0.0172493179671561,0.512560067873711
"010086",-1.21267594221842,-0.729617948071023,-0.513337844151816,0.336590345512237,-0.776588121170503,-1.40356052382237,NA,NA,-0.351759277882733,0.284337839483785,8,0.125,-0.545826434040105,"-1.09855563727995",0.0172493179671561,0.512560067873711
"010087",0.53346546449393,-1.58504226559921,NA,-1.10697539427861,-0.0108252268554471,NA,0.620192048670188,NA,0.182926212901381,-0.146476482163432,7,0.142857142857143,-0.216105091833028,"-0.4552723171905",0.0172493179671561,0.512560067873711
"010089",-0.134176838072557,0.617675352035869,NA,-0.0868556048264112,-0.776588121170503,NA,0.544347403927272,NA,-0.708216271738809,-1.06965002855032,7,0.142857142857143,-0.230494872627924,"-0.483346647784745",0.0172493179671561,0.512560067873711
"010090",-0.0828197378751344,-4.53625616107145,NA,-0.471806468770637,0.754937667459609,NA,0.240968824955608,NA,1.07406869754157,1.6383257075179,7,0.142857142857143,-0.197511638606076,"-0.418996660165393",0.0172493179671561,0.512560067873711
"010091",-3.01017444912819,0.510747312344845,NA,0.567560863878772,0.372056220302081,NA,-2.86866160950395,NA,1.25229719446961,NA,6,0.166666666666667,-0.529362411272805,"-1.06643447958697",0.0172493179671561,0.512560067873711
"010092",1.04703646646815,0.489361704406641,-0.810153136881268,-1.24170819665909,-1.92523246264309,0.384318714036073,0.0892795354697765,-1.31353715989775,0.00469771597334307,-0.146476482163432,10,0.1,-0.342241330189064,"-0.70136296346206",0.0172493179671561,0.512560067873711
"010095",-1.41810434300811,NA,NA,1.01025435741463,-0.776588121170503,NA,NA,NA,0.717611703685495,NA,4,0.25,-0.116706600769621,"-0.261346771106215",0.0172493179671561,0.512560067873711
"010097",-2.13710374577202,-0.194977749615907,NA,0.971759271020209,-0.393706674012975,NA,-1.27592406990271,NA,0.539383206757457,NA,6,0.166666666666667,-0.415094960254324,"-0.843499728753751",0.0172493179671561,0.512560067873711
"010099",-1.31539014261326,-0.815160379823841,NA,0.00938211115964524,-0.0108252268554471,NA,NA,NA,0.00469771597334307,-0.331111191440811,6,0.166666666666667,-0.409734518933396,"-0.833041556810773",0.0172493179671561,0.512560067873711
"010100",-1.31539014261326,0.831531431417915,NA,-0.856757332714863,-0.393706674012975,1.22567364949887,0.620192048670188,-0.16316852615298,0.361154709829419,1.57678080442544,9,0.111111111111111,0.209589996483083,"0.375254902930357",0.0172493179671561,0.512560067873711
"010101",0.27667996350682,0.0402639377043438,NA,0.952511727822998,0.372056220302081,NA,0.620192048670188,NA,-1.06467326559489,0.776697064223462,7,0.142857142857143,0.281961099519287,"0.516450262405835",0.0172493179671561,0.512560067873711
"010102",-2.3425321465617,NA,NA,1.39520522135886,-0.0108252268554471,NA,NA,NA,NA,NA,3,0.333333333333333,-0.319384050686098,"-0.656768620407231",0.0172493179671561,0.512560067873711
"010103",-0.390962339059666,-1.73474152116664,NA,-0.106103148023622,-0.0108252268554471,NA,0.0134348907268605,NA,-0.708216271738809,-1.56200925329,7,0.142857142857143,-0.642774695629618,"-1.28770080809221",0.0172493179671561,0.512560067873711
"010104",-2.13710374577202,-0.430219436936158,0.495834151128317,-0.337073666390158,-0.0108252268554471,0.121395296703948,-1.57930264887438,NA,-0.173530780954695,0.161248033298866,9,0.111111111111111,-0.432175336072413,"-0.876823385606196",0.0172493179671561,0.512560067873711
"010108",0.995679366270728,-0.130820925801293,NA,-1.10697539427861,-1.92523246264309,-0.351866854493875,0.544347403927272,-0.434603821755679,0.00469771597334307,-0.0849315790709722,9,0.111111111111111,-0.27663406131913,"-0.573363782522941",0.0172493179671561,0.512560067873711
"010110",NA,NA,NA,1.18348224618953,0.372056220302081,NA,NA,NA,NA,NA,2,0.5,0.777769233245807,"1.48376739224647",0.0172493179671561,0.512560067873711
"010112",-0.801819140639043,-0.451605044874363,NA,0.914016641428576,0.754937667459609,NA,0.240968824955608,NA,0.00469771597334307,-3.53144615224871,7,0.142857142857143,-0.410035641134997,"-0.833629043469361",0.0172493179671561,0.512560067873711
"010113",-0.339605238862244,0.232734409148185,NA,-0.433311382376214,-0.776588121170503,NA,0.620192048670188,0.547733438520756,0.361154709829419,1.26905628896314,8,0.125,0.185170769090341,"0.327613213842008",0.0172493179671561,0.512560067873711
"010114",NA,0.639060959974073,NA,0.201857543131758,-0.393706674012975,-0.457036221426724,0.165124180212692,NA,-0.529987774810771,-0.638835706903108,7,0.142857142857143,-0.144789099119294,"-0.31613546829476",0.0172493179671561,0.512560067873711
"010118",-0.0314626376777123,0.938459471108938,NA,-0.491054011967848,-0.393706674012975,-1.35097584035595,0.620192048670188,NA,0.895840200613533,-0.515745900718189,8,0.125,-0.0410566680425014,"-0.113754444921026",0.0172493179671561,0.512560067873711
"010120",-1.21267594221842,1.13092994255278,NA,0.52906577748435,0.372056220302081,NA,0.620192048670188,NA,1.78698268525372,0.0381582271139471,7,0.142857142857143,0.466386994165521,"0.876263494465253",0.0172493179671561,0.512560067873711
"010125",-0.801819140639043,0.425204880592027,NA,1.35671013496444,0.372056220302081,NA,NA,NA,0.361154709829419,-0.515745900718189,6,0.166666666666667,0.199593484055122,"0.355751798700193",0.0172493179671561,0.512560067873711
"010126",0.636179664888774,0.831531431417915,NA,0.83702646863973,0.754937667459609,NA,NA,NA,0.00469771597334307,0.530517451853623,6,0.166666666666667,0.599148400038832,"1.13527978191046",0.0172493179671561,0.512560067873711
"010128",-2.44524634695655,-2.14106807199253,NA,0.548313320681561,-1.92523246264309,NA,NA,NA,NA,NA,4,0.25,-1.49080839022765,"-2.94220678261338",0.0172493179671561,0.512560067873711
"010129",-1.41810434300811,1.13092994255278,NA,-0.741272073531595,-0.776588121170503,NA,-2.11021516207479,NA,0.539383206757457,0.345882742576245,7,0.142857142857143,-0.432854829699787,"-0.878149071452526",0.0172493179671561,0.512560067873711
"010130",0.0712515627171318,-0.323291397245135,NA,0.0286296543568565,-0.0108252268554471,NA,-0.214099043501888,NA,-1.24290176252292,0.407427645668704,7,0.142857142857143,-0.183401223911814,"-0.391467370275923",0.0172493179671561,0.512560067873711
"010131",-1.36674724281069,-0.922088419514864,NA,-0.317826123192947,0.372056220302081,-0.667374955292424,0.240968824955608,-0.693113627091583,1.07406869754157,-0.638835706903108,9,0.111111111111111,-0.324321370222928,"-0.66640128562306",0.0172493179671561,0.512560067873711
"010138",-3.2669599501153,NA,NA,0.317342802315026,0.372056220302081,NA,NA,NA,NA,NA,3,0.333333333333333,-0.859186975832732,"-1.70991918554184",0.0172493179671561,0.512560067873711
"010139",-0.288248138664823,0.0188783297661394,-0.275885609968256,0.144114913540124,-0.393706674012975,NA,NA,NA,0.895840200613533,0.0997031302064067,7,0.142857142857143,0.0286708787828786,"0.0222833605885518",0.0172493179671561,0.512560067873711
"010144",0.738893865283618,-0.387448221059749,NA,0.37508543190666,-0.0108252268554471,-1.29839115688952,0.620192048670188,NA,1.43052569139765,-0.700380609995568,8,0.125,0.0959564778072286,"0.153556948294039",0.0172493179671561,0.512560067873711
"010148",-3.47238835090499,0.959845079047143,NA,0.452075604695505,-0.776588121170503,NA,NA,NA,NA,-0.761925513088027,5,0.2,-0.719796260284174,"-1.43796917561071",0.0172493179671561,0.512560067873711
"010149",0.995679366270728,0.446590488530232,-1.46314678088606,-1.45343117182841,-1.54235101548556,-1.4561452072888,0.620192048670188,-0.848219510293125,1.78698268525372,-0.269566288348351,10,0.1,-0.318341538540543,"-0.654734688755318",0.0172493179671561,0.512560067873711
"01014F",-0.288248138664823,NA,NA,0.52906577748435,-0.0108252268554471,NA,0.620192048670188,NA,NA,-1.62355415638246,5,0.2,-0.154673939149639,"-0.335420700699522",0.0172493179671561,0.512560067873711
"010150",-2.23981794616686,0.895688255232529,NA,0.490570691089927,-0.393706674012975,NA,0.620192048670188,NA,1.78698268525372,-2.79290731513919,7,0.142857142857143,-0.23328546501038,"-0.488791067975403",0.0172493179671561,0.512560067873711
"010157",-0.647747840046777,-0.793774771885636,NA,0.952511727822998,-1.15946956832803,NA,-1.27592406990271,NA,0.361154709829419,NA,6,0.166666666666667,-0.427208302085123,"-0.867132747769552",0.0172493179671561,0.512560067873711
"010158",-0.134176838072557,0.25412001708639,NA,1.06799698700627,0.372056220302081,NA,0.620192048670188,NA,-1.06467326559489,0.284337839483785,7,0.142857142857143,0.199979001268753,"0.356503939254626",0.0172493179671561,0.512560067873711
"010164",0.790250965481041,0.232734409148185,0.377108034036537,0.606055950273195,0.754937667459609,1.06791959909959,0.544347403927272,NA,-0.529987774810771,1.69987061061036,9,0.111111111111111,0.615915207247224,"1.16799166927606",0.0172493179671561,0.512560067873711
"010168",-1.72624694419264,0.553518528221255,NA,0.914016641428576,-0.393706674012975,NA,NA,NA,-0.708216271738809,-0.638835706903108,6,0.166666666666667,-0.333245071199617,"-0.683811344533244",0.0172493179671561,0.512560067873711
"010169",-0.442319439257088,-0.665461124256409,NA,0.644551036667618,-0.393706674012975,NA,NA,NA,-0.351759277882733,NA,5,0.2,-0.241739095748318,"-0.505284024153215",0.0172493179671561,0.512560067873711
"010173",0.173965763111976,0.0188783297661394,NA,0.298095259117814,-0.0108252268554471,NA,NA,NA,-1.06467326559489,0.407427645668704,6,0.166666666666667,-0.0295219157976164,"-0.0912502488904313",0.0172493179671561,0.512560067873711
"01019F",-0.134176838072557,NA,NA,NA,0.372056220302081,NA,0.0892795354697765,NA,NA,-2.54672770276935,4,0.25,-0.554892196267513,"-1.11624285638974",0.0172493179671561,0.512560067873711
"01021F",0.173965763111976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.173965763111976,"0.30575234975861",0.0172493179671561,0.512560067873711
"011300",NA,0.959845079047143,NA,NA,NA,NA,NA,NA,0.539383206757457,NA,2,0.5,0.7496141429023,"1.42883706874253",0.0172493179671561,0.512560067873711
"011302",-0.699104940244199,0.660446567912278,NA,0.663798579864829,0.372056220302081,NA,NA,NA,-2.31227274409115,NA,5,0.2,-0.263015263251233,"-0.54679363217082",0.0172493179671561,0.512560067873711
"011304",0.790250965481041,1.25924359018201,NA,0.798531382245308,0.372056220302081,NA,NA,NA,0.361154709829419,NA,5,0.2,0.716247373607971,"1.36373880731778",0.0172493179671561,0.512560067873711
"011305",-0.0314626376777123,-0.793774771885636,NA,0.432828061498293,0.372056220302081,NA,0.316813469698524,NA,-1.95581575023508,NA,6,0.166666666666667,-0.276559234716588,"-0.573217796506408",0.0172493179671561,0.512560067873711
"011306",0.687536765086196,-0.344677005183339,NA,1.14498715979511,0.372056220302081,NA,0.620192048670188,NA,-2.31227274409115,NA,6,0.166666666666667,0.0279704074298474,"0.0209167473915132",0.0172493179671561,0.512560067873711
"011307",-2.13710374577202,NA,NA,-1.22246065346188,NA,NA,NA,NA,0.717611703685495,NA,3,0.333333333333333,-0.880650898516133,"-1.7517951021977",0.0172493179671561,0.512560067873711
"020001",-0.339605238862244,0.895688255232529,NA,-0.548796641559482,-0.393706674012975,-1.08805242302382,-0.896700846188131,NA,-0.173530780954695,0.284337839483785,8,0.125,-0.282545813735629,"-0.584897557366196",0.0172493179671561,0.512560067873711
"020006",-1.21267594221842,0.0188783297661394,-0.275885609968256,0.394332975103871,0.754937667459609,-0.088943437161751,-0.289943688244804,NA,0.361154709829419,-0.946560222365406,9,0.111111111111111,-0.142745024199955,"-0.312147496840374",0.0172493179671561,0.512560067873711
"020008",0.430751264099086,-0.0880497099248839,0.139655799852976,-0.0291129752347773,0.372056220302081,NA,-1.2000794251598,NA,0.717611703685495,-1.00810512545787,8,0.125,-0.0831590309797105,"-0.195895769569794",0.0172493179671561,0.512560067873711
"020012",0.892965165875885,0.189963193271776,-0.869516195427158,-0.337073666390158,0.372056220302081,0.121395296703948,-2.1860598068177,0.250447162384467,0.895840200613533,-1.37737454401262,10,0.1,-0.204735697349595,"-0.433090732638668",0.0172493179671561,0.512560067873711
"020017",-1.41810434300811,0.553518528221255,NA,0.471323147892716,-0.0108252268554471,NA,0.316813469698524,NA,-1.599358756379,1.08442157968576,7,0.142857142857143,-0.0860302286777572,"-0.201497449993237",0.0172493179671561,0.512560067873711
"020018",0.995679366270728,NA,NA,NA,NA,NA,NA,NA,1.07406869754157,0.222792936391326,3,0.333333333333333,0.764180333401209,"1.45725557305429",0.0172493179671561,0.512560067873711
"020024",-2.85610314853592,0.211348801209981,-0.0977964343305849,0.201857543131758,0.372056220302081,NA,0.316813469698524,0.379702065052419,-0.886444768666848,0.530517451853623,9,0.111111111111111,-0.203116533364997,"-0.429931758527956",0.0172493179671561,0.512560067873711
"020026",0.995679366270728,NA,NA,0.68304612306204,-1.15946956832803,NA,-0.36578833298772,NA,0.717611703685495,0.161248033298866,6,0.166666666666667,0.172054554166897,"0.302023598603633",0.0172493179671561,0.512560067873711
"021301",-0.596390739849355,NA,NA,0.606055950273195,0.754937667459609,NA,NA,NA,-0.351759277882733,NA,4,0.25,0.103210900000179,"0.167710259579181",0.0172493179671561,0.512560067873711
"021302",-1.05860464162615,1.25924359018201,NA,0.760036295850885,0.372056220302081,NA,NA,NA,NA,NA,4,0.25,0.333182866177205,"0.616383460226737",0.0172493179671561,0.512560067873711
"021304",0.584822564691352,0.318276840901004,NA,0.760036295850885,NA,NA,NA,NA,NA,NA,3,0.333333333333333,0.554378567147747,"1.04793424780202",0.0172493179671561,0.512560067873711
"021305",0.53346546449393,NA,NA,NA,0.754937667459609,NA,NA,NA,NA,NA,2,0.5,0.644201565976769,"1.22317809619942",0.0172493179671561,0.512560067873711
"021306",-0.185533938269979,-1.37118618621716,NA,0.856274011836942,0.754937667459609,NA,NA,NA,1.43052569139765,NA,5,0.2,0.297003449241412,"0.54579774900292",0.0172493179671561,0.512560067873711
"021307",NA,NA,NA,0.567560863878772,0.754937667459609,NA,NA,NA,NA,NA,2,0.5,0.661249265669191,"1.25643800222984",0.0172493179671561,0.512560067873711
"021308",1.25246486725784,NA,NA,NA,NA,NA,NA,NA,1.43052569139765,NA,2,0.5,1.34149527932774,"2.58359174731276",0.0172493179671561,0.512560067873711
"021309",1.04703646646815,NA,NA,NA,0.372056220302081,NA,NA,NA,NA,NA,2,0.5,0.709546343385116,"1.35066515870006",0.0172493179671561,0.512560067873711
"021310",NA,NA,NA,NA,0.372056220302081,NA,NA,NA,0.00469771597334307,NA,2,0.5,0.188376968137712,"0.333868478831089",0.0172493179671561,0.512560067873711
"021311",0.687536765086196,-0.0666641019866793,1.03010167804133,0.548313320681561,0.754937667459609,NA,-0.214099043501888,-2.01151363430469,-2.31227274409115,-1.37737454401262,9,0.111111111111111,-0.32900384851426,"-0.675536757901961",0.0172493179671561,0.512560067873711
"021312",-0.750462040441621,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.750462040441621,"-1.49779783195661",0.0172493179671561,0.512560067873711
"021313",-1.82896114458748,0.724603391726892,NA,0.490570691089927,0.754937667459609,NA,0.620192048670188,NA,-0.708216271738809,0.468972548761164,7,0.142857142857143,0.0745855616259266,"0.111862486472312",0.0172493179671561,0.512560067873711
"021314",0.328037063704242,NA,NA,NA,0.372056220302081,NA,NA,NA,0.182926212901381,-0.146476482163432,4,0.25,0.184135753686068,"0.325593908263706",0.0172493179671561,0.512560067873711
"030002",0.892965165875885,-0.280520181368726,-1.46314678088606,-2.43505587488619,-0.776588121170503,NA,0.620192048670188,NA,1.07406869754157,-1.13119493164278,8,0.125,-0.437409997233327,"-0.887036161608489",0.0172493179671561,0.512560067873711
"030006",0.995679366270728,1.04538751079996,0.139655799852976,-0.933747505503708,-0.393706674012975,NA,0.0134348907268605,NA,0.539383206757457,-0.269566288348351,8,0.125,0.142065038317869,"0.243514327732346",0.0172493179671561,0.512560067873711
"030007",0.379394163901664,-0.216363357554112,0.317744975490647,-0.279331036798524,-0.776588121170503,-0.0363587536953261,-0.0624097540160555,0.0565648083825389,0.361154709829419,-0.146476482163432,10,0.1,-0.0402668847793684,"-0.112213585005018",0.0172493179671561,0.512560067873711
"030010",0.790250965481041,1.25924359018201,NA,-0.568044184756693,-1.54235101548556,0.647242131368196,-0.0624097540160555,NA,0.717611703685495,-1.43891944710508,8,0.125,-0.0246720013308313,"-0.0817881101660778",0.0172493179671561,0.512560067873711
"030011",0.892965165875885,1.19508676636739,NA,-0.394816295981792,-0.0108252268554471,NA,-0.214099043501888,NA,0.717611703685495,-1.13119493164278,7,0.142857142857143,0.150675448278123,"0.260313158737605",0.0172493179671561,0.512560067873711
"030012",-0.750462040441621,-1.47811422590818,-0.0384333757846951,-0.66428190074275,0.372056220302081,-0.457036221426724,0.620192048670188,0.121192259716515,0.717611703685495,-0.146476482163432,10,0.1,-0.170375201409313,"-0.366053719625106",0.0172493179671561,0.512560067873711
"030013",0.584822564691352,-0.323291397245135,-0.513337844151816,-0.125350691220834,-0.776588121170503,0.91016554870032,0.468502759184356,-0.88699598109351,1.07406869754157,-0.700380609995568,10,0.1,-0.0288385074759766,"-0.0899169255114275",0.0172493179671561,0.512560067873711
"030014",0.328037063704242,1.2378579822438,NA,-0.952995048700919,-1.15946956832803,-1.08805242302382,-0.820856201445215,NA,0.182926212901381,-0.208021385255891,8,0.125,-0.310071670988057,"-0.638600252869993",0.0172493179671561,0.512560067873711
"030016",0.841608065678463,1.10954433461458,NA,-0.394816295981792,-0.0108252268554471,0.279149347103223,0.620192048670188,NA,1.07406869754157,-0.392656094533269,8,0.125,0.390783109529689,"0.7287610076846",0.0172493179671561,0.512560067873711
"030022",0.995679366270728,0.617675352035869,NA,-0.529549098362271,0.754937667459609,NA,0.620192048670188,NA,1.43052569139765,1.39214609514806,7,0.142857142857143,0.754515303231404,"1.43839918767511",0.0172493179671561,0.512560067873711
"030023",0.841608065678463,0.574904136159459,0.673923326765988,-1.28020328305351,-0.776588121170503,0.647242131368196,NA,NA,1.07406869754157,0.161248033298866,8,0.125,0.239525373323566,"0.433658549091609",0.0172493179671561,0.512560067873711
