"PROVIDER_ID","std_EDAC_30_AMI","std_EDAC_30_HF","std_EDAC_30_PN","std_HAI_1","std_HAI_2","std_HAI_3","std_HAI_4","std_HAI_5","std_HAI_6","std_H_CLEAN_LINEAR_SCORE","std_H_COMP_1_LINEAR_SCORE","std_H_COMP_2_LINEAR_SCORE","std_H_COMP_3_LINEAR_SCORE","std_H_COMP_5_LINEAR_SCORE","std_H_COMP_6_LINEAR_SCORE","std_H_COMP_7_LINEAR_SCORE","std_H_HSP_RATING_LINEAR_SCORE","std_H_QUIET_LINEAR_SCORE","std_H_RECMND_LINEAR_SCORE","std_Hybrid_HWM_RSMR","std_Hybrid_HWR","std_IMM_3","std_OP_10","std_OP_13","std_OP_18B","std_OP_22","std_OP_23","std_OP_29","std_O-COMP-1","std_O-COMP-2","std_O-COMP-3","std_O-PATIENT-RATE","std_O-PATIENT-REC","std_OP_8","std_PSI_4_SURG_COMP","std_PSI_90_SAFETY","std_COMP_HIP_KNEE","std_OP_32","std_OP_35_ADM","std_OP_35_ED","std_OP_36","std_MORT_30_AMI","std_MORT_30_CABG","std_MORT_30_COPD","std_MORT_30_HF","std_MORT_30_PN","std_MORT_30_STK","std_READM_30_CABG","std_READM_30_COPD","std_READM_30_HIP_KNEE","std_SAFE_USE_OF_OPIOIDS","std_SEP_1"
"010021",NA,NA,-1.10670898573177,NA,NA,NA,NA,NA,-0.198668864595873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.323501125688104,0.256534614113356,-1.10996174182358,-0.02389288611027,0.733286385311878,0.471323147892716,-0.0108252268554471,NA,-0.669166911959384,0.803202991912693,1.11086582456546,1.45644933078978,1.05044179714509,1.17817107348285,NA,NA,-0.837427262220988,NA,0.403813732298729,NA,NA,NA,NA,NA,NA,NA,0.12785125329996,NA,NA,NA,NA,0.717611703685495,-0.392656094533269
"010022",NA,NA,0.39744674544631,NA,NA,NA,NA,NA,0.941918303869977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341495847757862,-0.167495906512862,-0.134176838072557,0.981230686985347,NA,0.586808407075984,0.372056220302081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717611703685495,NA
"010023",0.296281266457365,-0.562453013933013,-1.17943739471181,-0.594763360299894,-0.101825244243156,-0.373552658284075,NA,-1.4461926012254,-0.000811906800776736,-0.603780877280841,-0.0695402019666846,0.105004256611428,0.303449019565552,0.578896767317805,0.176407146509086,0.0435044092524207,0.275675497944774,0.536186688717979,0.220328341121614,0.212974940007734,-0.0261523996374545,0.995679366270728,0.895688255232529,NA,-0.779767159926017,-0.393706674012975,NA,0.39265811444144,-1.05996460408149,-0.0828260331743703,0.533042657317561,-0.468851364313488,0.490315381106233,NA,-0.903076352953126,-5.05449116903654,-0.938958105970791,0.294215020581348,1.92320415107907,1.7153266008042,-0.470053778694481,-0.566604266626108,0.908441876794867,0.179076071061526,-0.423790541990892,-0.379111588232563,-2.03339927959738,-0.844974049878514,-0.901131842996557,0.362713177976104,0.361154709829419,-0.946560222365406
"010024",0.267631724976763,0.153111085464649,-0.131487138044884,-1.87614626826893,-0.293093643513003,0.425339377892455,NA,-3.6513803961857,-1.02268490058957,-1.72906100231754,-0.0695402019666846,0.105004256611428,-0.295815081966416,-0.445179767542988,-0.604126117988605,0.0435044092524207,-0.267715000201232,0.354113994592917,-0.19456280797696,-1.57527861231172,-1.15690045464071,-2.23981794616686,-1.11455889095871,0.495834151128317,0.182609999934547,-0.0108252268554471,1.06791959909959,0.0134348907268605,-1.99154840207858,-1.87336381978412,-1.31377068962688,-0.975282418133016,-1.2293238498353,NA,-0.095295616109647,0.242552518792751,NA,0.184616308863969,0.886787924052161,0.881257129348664,0.379619295692482,0.37818969523758,-0.407502613580099,0.695055506770665,-0.652912351339696,-1.61030706052583,-0.624726551665378,0.719569966556621,0.967818280674759,NA,0.895840200613533,1.39214609514806
"010029",-1.44315518057919,-0.972668639880811,0.466869317654529,-0.0401560003529437,-0.101825244243156,-1.4272883905886,-0.33279347839243,0.0871280224196941,-0.510584539237555,-0.15366882726616,0.306288084049478,0.859497084437262,-0.0960603814557601,0.169266153373488,-0.0837706083234775,0.677396961700702,0.547370747017777,0.900332076968105,0.635219490220188,0.0341495847757862,0.821908641614986,0.122608662914554,-1.52088544178459,-0.513337844151816,-0.548796641559482,-1.54235101548556,NA,0.39265811444144,-0.128380806084399,-0.0828260331743703,1.45644933078978,0.0375796895060393,0.146387534917927,-1.10672931562903,-1.76781598790736,0.0368420843139429,0.158839446750041,1.82859698462466,0.886787924052161,0.404646002802645,0.662843653821469,-1.42550786832037,-1.00565920011418,-1.43335966552953,-0.973682884428019,-0.487746482846675,-0.74211594565971,0.621785965529425,1.31824642886313,0.0798490881012137,1.25229719446961,0.776697064223462
"010033",-1.32037143137661,-0.0196112833554763,-1.06042727092629,0.0558065962790987,-0.0106599324416408,0.496924685793578,0.219189861442887,-0.431739694041553,-0.0147782802921952,-1.05389292729552,-0.0695402019666846,0.859497084437262,-0.295815081966416,0.169266153373488,0.696762656174214,0.677396961700702,0.547370747017777,0.172041300467854,0.842665064769475,1.10710171616746,-0.874213440889899,0.995679366270728,-2.24799611168355,0.317744975490647,-1.10697539427861,-0.393706674012975,NA,0.544347403927272,-1.99154840207858,-0.679671962044285,-1.31377068962688,0.0375796895060393,0.146387534917927,NA,-1.21807631977777,-0.837427262220988,-1.48785688233121,0.403813732298729,0.126749357565763,0.762104347712159,0.662843653821469,0.721751135915285,0.310285290260791,-0.272405935183971,0.630169781013603,0.671025726370521,-0.74211594565971,-2.89843807144963,0.734199515215841,-2.4659277207728,0.539383206757457,-0.208021385255891
"010034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341495847757862,-0.874213440889899,-1.41810434300811,NA,NA,0.914016641428576,-0.0108252268554471,NA,0.620192048670188,0.803202991912693,0.514019895695545,0.533042657317561,-0.975282418133016,-0.19754031127038,NA,NA,NA,NA,1.28060342603776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60875418832569,NA
"010035",NA,1.29431245088333,0.162732334647093,-0.281473706589403,0.159157805227849,1.19846070322458,NA,-1.26658454552728,-0.0776269610035788,-0.15366882726616,0.306288084049478,-0.272242157301488,-0.495569782477073,-0.854810381487305,-0.343948363156041,-0.590388143195861,-0.267715000201232,1.08240477109317,-0.609453957075534,-2.6482307437034,-2.28764850964397,0.173965763111976,-0.02389288611027,0.139655799852976,-0.0483605184319886,0.372056220302081,1.17308896603244,0.620192048670188,-0.128380806084399,-0.0828260331743703,-1.31377068962688,-0.468851364313488,-0.885396003646993,-0.00806264295143717,-0.182459990491261,-0.477434001883076,-0.390059329610375,-0.582574673157685,NA,NA,-0.470053778694481,-0.394823546287255,NA,-0.401400794111256,-0.0113712851630466,-1.32061400822154,-0.624726551665378,NA,-1.48517875664384,0.78700931278844,0.00469771597334307,2.06914002916511
"010036",NA,-1.12688504061307,0.615631972386428,NA,NA,NA,NA,NA,0.941918303869977,-0.3787248522735,-0.0695402019666846,0.482250670524345,0.303449019565552,-0.035549153598671,-0.604126117988605,-0.590388143195861,-0.539410249274234,0.536186688717979,-0.402008382526247,-0.50232648092005,0.115191107237953,0.173965763111976,-0.02389288611027,NA,0.278847715920603,-0.0108252268554471,-0.1941128040946,-5.67491346499184,-0.128380806084399,-1.87336381978412,-1.31377068962688,-0.468851364313488,-0.885396003646993,NA,NA,0.345407736032154,0.296064140840146,-2.55535148407051,NA,NA,-0.186829420565494,NA,NA,0.114578641597884,-0.607087989469935,-0.7050162720749,0.431777994283622,NA,0.851008897945302,-0.910175226460902,0.361154709829419,-0.269566288348351
"010039",0.627797389304333,-0.334212740849276,0.00405216959973428,-0.377436303221445,-0.414647392581691,-0.175977208476976,0.790558937797375,-1.01213979995494,-0.473340876593772,-0.3787248522735,-0.0695402019666846,0.105004256611428,-0.495569782477073,-0.24036446057083,0.43658490134165,0.0435044092524207,0.275675497944774,0.354113994592917,0.635219490220188,-0.144675770456158,0.963252148490393,-0.185533938269979,-2.16245367993073,-0.453974785605926,-1.58816397420889,0.372056220302081,-0.29928217102745,0.240968824955608,-0.128380806084399,-0.0828260331743703,0.533042657317561,0.544010743325567,0.83424322729454,0.586509909321142,-2.58638439484758,-3.768800953544,1.25663699947087,0.951807290885625,-0.218722718109873,0.642951566075655,1.51251672820843,-4.25988975391143,0.908441876794867,-0.0789136467930435,-0.652912351339696,-1.64651869206387,0.255693903292122,1.50184197477419,0.734199515215841,-0.344447046711121,0.539383206757457,0.345882742576245
"010040",0.795601846547859,-0.45758586143508,-0.0587587290648451,-1.38504356785789,0.681123904169861,1.19846070322458,1.12011645862327,-2.09644028435472,0.702162225600625,-1.5040049773102,-0.445368487982847,-0.272242157301488,-0.295815081966416,-0.854810381487305,-0.604126117988605,-0.907334419420002,-1.08280074742024,0.172041300467854,-1.02434510617411,-1.21762790184783,-1.29824396151612,-2.85610314853592,-0.644075516318204,1.68309532204612,-0.741272073531595,-0.0108252268554471,NA,-1.57930264887438,-0.128380806084399,-0.679671962044285,-0.390364016154661,-1.48171347195254,-1.2293238498353,-0.848219510293125,-0.361103807293185,-2.99738682424847,-0.801733411880687,-1.0209695200272,NA,NA,0.0963949375634943,0.893531856254137,0.310285290260791,-0.272405935183971,0.355223609795039,-1.35682563975957,0.196999206294956,-1.72503005912328,0.150152601568558,-0.768743181523457,-0.173530780954695,-1.06965002855032
"010044",NA,1.3128184189712,0.648690340104627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03880254661589,0.256534614113356,-0.288248138664823,-0.665461124256409,NA,1.04874944380905,-0.0108252268554471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0345811145707886,NA,NA,NA,NA,NA,NA,-1.06533160816754,-0.125630167466301,NA,NA,NA,NA,0.00469771597334307,0.838241967315921
"010045",NA,0.930361745155213,1.4718436962878,NA,NA,NA,NA,NA,-1.23450823187608,1.64677937279256,2.18542951413029,1.99123632617601,1.70173192314015,1.39815799520644,1.73747367550447,1.31128951414898,1.63415174330979,1.99276824171848,1.25755621386805,-0.144675770456158,0.115191107237953,0.636179664888774,1.08815872667637,NA,0.586808407075984,-0.776588121170503,NA,0.620192048670188,0.803202991912693,1.11086582456546,1.45644933078978,1.05044179714509,1.52209891967115,NA,NA,NA,NA,0.403813732298729,NA,NA,NA,NA,NA,-0.594893082502183,0.355223609795039,0.164062884837997,NA,NA,-0.200275546619813,NA,-1.24290176252292,0.0997031302064067
"010046",-0.927463433928354,-0.266357524527084,-0.392648243018661,0.881367170245933,0.947469619040956,NA,NA,0.206866726218444,0.737078159329171,-0.603780877280841,-0.0695402019666846,-1.40398139904024,0.303449019565552,0.783712074289963,0.43658490134165,0.360450685476562,0.275675497944774,0.900332076968105,0.635219490220188,0.0341495847757862,-1.01555694776531,0.430751264099086,0.745988999665096,NA,-0.106103148023622,-0.0108252268554471,0.121395296703948,0.620192048670188,-1.99154840207858,-1.2765178909142,-1.31377068962688,-0.975282418133016,-0.19754031127038,NA,-0.641583229808282,0.756828604989769,0.570513529020354,-0.144179826288168,NA,NA,-0.186829420565494,0.120518614729302,NA,-0.207908505720328,-0.28631745638161,-0.777439535150975,-0.683421248662545,NA,-1.36836937391439,-0.203015001773677,-0.886444768666848,-0.208021385255891
"010049",NA,1.0660721777996,-0.276943956004963,NA,NA,NA,NA,NA,0.941918303869977,-0.603780877280841,0.306288084049478,0.482250670524345,0.303449019565552,0.578896767317805,0.43658490134165,0.0435044092524207,0.275675497944774,1.26447746521823,0.0128827665723271,0.0341495847757862,0.115191107237953,-1.36674724281069,-0.00250727817206535,-1.70059901506962,0.760036295850885,0.372056220302081,0.226564663636798,0.0892795354697765,-0.128380806084399,-0.0828260331743703,0.533042657317561,-1.48171347195254,-0.885396003646993,-0.279497938554137,NA,0.653973387750365,0.844962917200563,0.842208579168245,NA,NA,0.946068011950457,NA,NA,-0.852882800356752,-0.469614903860653,-1.2844023766835,-1.68123109761438,NA,-0.433894312078731,1.21130544760077,0.717611703685495,-0.577290803810648
"010051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04703646646815,NA,NA,-0.0868556048264112,0.372056220302081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"010052",NA,NA,0.529680216319109,NA,NA,NA,NA,NA,NA,1.19666732277788,1.43377294209797,1.23674349835018,0.702958420586865,2.83186514401155,0.956940411006778,0.677396961700702,1.36245649423679,1.26447746521823,1.25755621386805,-0.50232648092005,0.963252148490393,-2.8047460483385,NA,NA,1.02950190061184,0.754937667459609,NA,-0.593322267216468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.849862798227049,NA,NA,NA,NA,-0.708216271738809,-3.16217673369395
"010055",-0.424050062197774,0.119183477303553,0.0569455579488537,0.881367170245933,0.79195232243837,1.19846070322458,1.12011645862327,1.14814598108083,0.632330358143532,-0.15366882726616,-0.0695402019666846,0.105004256611428,-0.295815081966416,0.578896767317805,-0.0837706083234775,0.360450685476562,-0.267715000201232,0.718259382843042,0.0128827665723271,-1.57527861231172,-1.29824396151612,-1.46946144320553,0.574904136159459,-2.17550348343674,-1.31869836944793,-0.776588121170503,NA,-0.7450115567023,-1.05996460408149,-0.679671962044285,0.533042657317561,-0.975282418133016,-0.541468157458686,0.340925594252034,0.175690656720324,2.04251882048232,-0.664508717790581,-0.144179826288168,NA,NA,-1.03650249495246,-1.8549596691675,-1.60381578664825,-1.82034424231139,-1.06533160816754,-0.415323219770601,-0.331253066679545,-1.2361100539873,1.20143704613367,-2.4659277207728,0.717611703685495,-0.577290803810648
"010056",-0.0761627727904625,-0.488429141581531,-0.865382901388916,-2.31080038242583,0.947469619040956,0.356617482307377,NA,0.526169936348442,-0.140475641714962,-2.62928510234691,-1.19702506001517,-0.272242157301488,-1.2945885845197,-1.67407160937594,-0.864303872821169,-0.27344186697172,-0.539410249274234,0.718259382843042,-0.19456280797696,0.749451005703569,-0.450182920263677,-0.493676539454511,-0.964859635391273,NA,-1.45343117182841,-0.393706674012975,NA,0.240968824955608,NA,NA,NA,NA,NA,NA,1.45553983699691,1.32253229980649,-1.48785688233121,1.6093995611899,NA,NA,1.51251672820843,0.0346282545598759,-1.36455315203462,0.630558077307023,0.4010479716648,0.671025726370521,0.0796098123006222,-0.844974049878514,0.266961984298016,-0.768743181523457,0.361154709829419,-0.946560222365406
"010058",NA,NA,1.21729426485766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21762790184783,0.397878120988768,0.0712515627171318,0.0616495456425487,NA,0.586808407075984,0.372056220302081,NA,0.620192048670188,0.803202991912693,0.514019895695545,-0.390364016154661,-0.468851364313488,0.146387534917927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.451534851308639,NA,NA,NA,NA,-0.173530780954695,NA
"010059",NA,NA,1.20076508099856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341495847757862,-0.308839413388269,0.430751264099086,-0.0452784940484746,NA,1.54918556693655,0.372056220302081,NA,-0.289943688244804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345121042528184,NA,NA,NA,NA,-2.31227274409115,NA
"010061",NA,1.81247955734371,-0.227356404427663,NA,NA,NA,NA,NA,0.941918303869977,0.971611297770543,1.0579446560818,-0.272242157301488,0.902713121097521,0.169266153373488,-0.864303872821169,-0.590388143195861,-0.267715000201232,1.26447746521823,-0.609453957075534,-2.46940538847145,0.397878120988768,-0.134176838072557,-1.17871571477332,NA,-0.240835950404101,-0.0108252268554471,-1.40356052382237,0.165124180212692,-0.128380806084399,-0.0828260331743703,-0.390364016154661,-0.975282418133016,-0.885396003646993,NA,NA,-0.014585524305759,NA,1.49980084947252,NA,NA,-0.470053778694481,NA,NA,-0.465898223574898,-0.92785852255826,-0.958497692841162,-0.213863672685211,NA,-0.200275546619813,NA,-0.351759277882733,-1.62355415638246
"010062",NA,NA,NA,NA,NA,NA,NA,NA,0.941918303869977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57527861231172,0.115191107237953,-1.52081854340295,0.767374607603301,NA,0.914016641428576,-0.776588121170503,NA,-0.138254398758972,0.803202991912693,0.514019895695545,1.45644933078978,0.0375796895060393,0.83424322729454,NA,NA,0.0882696929336448,NA,-0.801772096592445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.351759277882733,NA
"010065",NA,1.39917960338127,0.238766580398952,NA,-0.480786932516124,NA,NA,NA,0.941918303869977,0.0713871977411808,-0.0695402019666846,-1.02673498512732,0.503203720076209,-0.035549153598671,0.176407146509086,-0.27344186697172,-0.267715000201232,0.900332076968105,-0.19456280797696,-1.21762790184783,1.1045956553658,-0.750462040441621,-1.73474152116664,NA,-0.0483605184319886,0.372056220302081,NA,0.620192048670188,-0.128380806084399,0.514019895695545,0.533042657317561,0.0375796895060393,0.490315381106233,NA,NA,0.0368420843139429,0.43328883493025,0.623011155733487,0.472221433241399,-0.191117905379878,0.0963949375634943,-0.0512621056095504,NA,-0.401400794111256,-0.240493094511849,-2.18969316513443,NA,NA,-0.433894312078731,1.21130544760077,0.00469771597334307,-0.331111191440811
"010073",NA,NA,1.33299855187136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.144675770456158,0.397878120988768,-0.750462040441621,-0.0666641019866793,NA,1.37595767816165,0.372056220302081,NA,0.39265811444144,-1.05996460408149,-0.0828260331743703,0.533042657317561,0.0375796895060393,-0.541468157458686,NA,NA,-0.991710088080094,NA,0.0750175971465903,NA,NA,NA,NA,NA,NA,NA,-0.994709324379199,NA,NA,NA,NA,0.00469771597334307,-0.577290803810648
"010078",-1.83606317802745,0.399857326636257,-0.00586534071572564,0.881367170245933,-0.0088723773082777,1.19846070322458,NA,0.195225463349121,-1.7978186293633,-1.95411702732488,-1.57285334603133,-1.78122781295315,-1.09483388400904,-1.46925630240378,-0.343948363156041,-0.907334419420002,-1.08280074742024,0.536186688717979,-1.85412740437125,-2.11175467800756,-1.01555694776531,-0.0314626376777123,-1.45672861796998,-1.52250983943195,-0.991490135095341,-0.393706674012975,NA,0.165124180212692,-1.99154840207858,-1.2765178909142,-0.390364016154661,-2.4945755795916,-3.98074661934175,-0.964548922694282,-2.23298032247855,0.448262953271558,-0.801733411880687,-0.692173384875064,-1.11695011486653,0.762104347712159,-0.470053778694481,-1.42550786832037,NA,1.08204008355252,-0.790385436948978,-1.24819074514546,0.196999206294956,NA,0.851008897945302,-2.18306363089791,0.361154709829419,-0.146476482163432
