"PROVIDER_ID","std_Hybrid_HWM_RSMR","std_PSI_4_SURG_COMP","std_MORT_30_AMI","std_MORT_30_CABG","std_MORT_30_COPD","std_MORT_30_HF","std_MORT_30_PN","std_MORT_30_STK","total_cnt","measure_wt","score_before_std","grp_score","mean","sd"
"010055",-1.57527861231172,0.175690656720324,-1.8549596691675,-1.60381578664825,-1.82034424231139,-1.06533160816754,-0.415323219770601,-0.331253066679545,8,0.125,-1.06132694354203,"-1.33055014374769",-0.0791771875919047,0.738153132044881
"010056",0.749451005703569,1.45553983699691,0.0346282545598759,-1.36455315203462,0.630558077307023,0.4010479716648,0.671025726370521,0.0796098123006222,8,0.125,0.332163441608587,"0.557256497796018",-0.0791771875919047,0.738153132044881
"010058",-1.21762790184783,NA,NA,NA,NA,NA,-0.451534851308639,NA,2,0.5,-0.834581376578236,"-1.02337056661083",-0.0791771875919047,0.738153132044881
"010059",0.0341495847757862,NA,NA,NA,NA,NA,0.345121042528184,NA,2,0.5,0.189635313651985,"0.364169018018264",-0.0791771875919047,0.738153132044881
"010061",-2.46940538847145,NA,NA,NA,-0.465898223574898,-0.92785852255826,-0.958497692841162,-0.213863672685211,5,0.2,-1.0071047000262,"-1.25709351102214",-0.0791771875919047,0.738153132044881
"010062",-1.57527861231172,NA,NA,NA,NA,NA,NA,NA,1,1,-1.57527861231172,"-2.02681714643033",-0.0791771875919047,0.738153132044881
"010065",-1.21762790184783,NA,-0.0512621056095504,NA,-0.401400794111256,-0.240493094511849,-2.18969316513443,NA,5,0.2,-0.820095412242984,"-1.00374596067694",-0.0791771875919047,0.738153132044881
"010073",-0.144675770456158,NA,NA,NA,NA,NA,-0.994709324379199,NA,2,0.5,-0.569692547417679,"-0.664517074481437",-0.0791771875919047,0.738153132044881
"010078",-2.11175467800756,-2.23298032247855,-1.42550786832037,NA,1.08204008355252,-0.790385436948978,-1.24819074514546,0.196999206294956,7,0.142857142857143,-0.932825680150493,"-1.15646531254803",-0.0791771875919047,0.738153132044881
"010079",-1.57527861231172,NA,NA,NA,-1.11087251821132,1.27171084719025,-1.75515358667798,-3.38337731053221,5,0.2,-1.3105942361086,"-1.66824063335658",-0.0791771875919047,0.738153132044881
"010083",-0.144675770456158,NA,0.635860775745859,NA,-0.272405935183971,-0.469614903860653,-0.198053430542376,0.0796098123006222,6,0.166666666666667,-0.0615465753327796,"0.0238847625157176",-0.0791771875919047,0.738153132044881
"010085",-1.75410396754367,-0.106946299814119,-0.0512621056095504,NA,0.695055506770665,-1.47775086499539,-0.451534851308639,-0.155168975688045,7,0.142857142857143,-0.471673079741249,"-0.531726921027926",-0.0791771875919047,0.738153132044881
"010086",0.749451005703569,NA,NA,NA,0.0500812121342405,0.309399247925278,0.0192163586858474,NA,4,0.25,0.282036956112234,"0.48934852136098",-0.0791771875919047,0.738153132044881
"010087",-0.681151836151995,-1.65648723250906,0.721751135915285,NA,NA,-0.423790541990892,-0.016995272852189,-0.155168975688045,6,0.166666666666667,-0.368640453879483,"-0.39214527951089",-0.0791771875919047,0.738153132044881
"010089",0.212974940007734,NA,NA,NA,-0.272405935183971,0.126101800446235,0.308909410990147,-1.09428412764271,5,0.2,-0.143740782276513,"-0.0874663967160173",-0.0791771875919047,0.738153132044881
"010090",-0.681151836151995,1.2639508160789,-1.5113982284898,0.0710226556471613,-0.594893082502183,0.492696695404321,-0.451534851308639,-0.56603185466821,8,0.125,-0.247167460748805,"-0.22758187409098",-0.0791771875919047,0.738153132044881
"010091",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"010092",-1.93292932277561,-1.19434344556496,-0.996056067473239,NA,0.179076071061526,-0.92785852255826,0.0554279902238849,-1.50514700662288,7,0.142857142857143,-0.903118614815648,"-1.11622018718691",-0.0791771875919047,0.738153132044881
"010095",-0.144675770456158,NA,NA,NA,NA,NA,NA,NA,1,1,-0.144675770456158,"-0.0887330555420189",-0.0791771875919047,0.738153132044881
"010097",-0.50232648092005,NA,NA,NA,NA,NA,-0.56016974592275,NA,2,0.5,-0.5312481134214,"-0.612435152279499",-0.0791771875919047,0.738153132044881
"010099",0.0341495847757862,NA,NA,NA,NA,0.355223609795039,-1.5740954289878,NA,3,0.333333333333333,-0.394907411472324,"-0.427729979287309",-0.0791771875919047,0.738153132044881
"010100",-0.323501125688104,-1.59176121192866,0.0346282545598759,-2.44123500779596,-0.852882800356752,-0.515439265730414,-1.50167216591172,-0.448642460673878,8,0.125,-0.955063222940701,"-1.18659123334254",-0.0791771875919047,0.738153132044881
"010101",-0.323501125688104,NA,NA,NA,NA,-0.469614903860653,0.345121042528184,NA,3,0.333333333333333,-0.149331662340191,"-0.0950405433543845",-0.0791771875919047,0.738153132044881
"010102",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"010103",0.570625650471623,2.96149858250104,-2.28441147001463,0.310285290260791,-1.04637508874768,0.538521057274082,-0.234265062080414,-0.0377795816937112,8,0.125,0.0972624222463873,"0.239028464662214",-0.0791771875919047,0.738153132044881
"010104",-0.681151836151995,0.70773854589127,-0.566604266626108,-3.27865422894366,0.0500812121342405,-0.469614903860653,0.345121042528184,0.0209151153034555,8,0.125,-0.484021164965659,"-0.548455272759229",-0.0791771875919047,0.738153132044881
"010108",-0.144675770456158,NA,NA,NA,0.501563218379738,-0.698736713209456,-0.487746482846675,0.0209151153034555,5,0.2,-0.161736126565819,"-0.111845273548057",-0.0791771875919047,0.738153132044881
"010110",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"010112",-0.859977191383941,NA,NA,NA,NA,0.309399247925278,0.12785125329996,NA,3,0.333333333333333,-0.140908896719568,"-0.0836299494613668",-0.0791771875919047,0.738153132044881
"010113",0.212974940007734,-0.786569515908393,0.120518614729302,-1.48418446934144,0.179076071061526,-0.0113712851630466,-1.17576748206939,-1.09428412764271,8,0.125,-0.504950906790801,"-0.57680947315009",-0.0791771875919047,0.738153132044881
"010114",-0.323501125688104,NA,NA,NA,0.30807092998881,-0.423790541990892,0.996930410212857,NA,4,0.25,0.139427418130668,"0.296150752780767",-0.0791771875919047,0.738153132044881
"010118",-1.03880254661589,NA,NA,NA,0.501563218379738,0.492696695404321,-0.596381377460788,-2.15078867359171,5,0.2,-0.558342536776865,"-0.649140846774632",-0.0791771875919047,0.738153132044881
"010120",-3.18470680939923,NA,NA,NA,NA,-1.66104831247443,-1.75515358667798,NA,3,0.333333333333333,-2.20030290285055,"-2.87355783397215",-0.0791771875919047,0.738153132044881
"010125",-3.36353216463118,NA,NA,NA,0.56606064784338,-1.61522395060467,0.852083884060707,NA,4,0.25,-0.89015289583294,"-1.09865510696191",-0.0791771875919047,0.738153132044881
"010126",-0.50232648092005,NA,NA,NA,NA,-0.332141818251371,-0.523958114384714,NA,3,0.333333333333333,-0.452808804518711,"-0.506170875265066",-0.0791771875919047,0.738153132044881
"010128",-0.323501125688104,NA,NA,NA,NA,NA,NA,NA,1,1,-0.323501125688104,"-0.330993566903058",-0.0791771875919047,0.738153132044881
"010129",0.212974940007734,NA,NA,NA,NA,-0.92785852255826,-0.777439535150975,NA,3,0.333333333333333,-0.497441039233833,"-0.56663561188615",-0.0791771875919047,0.738153132044881
"010130",0.391800295239677,NA,NA,NA,1.27553237194345,-0.515439265730414,-0.596381377460788,NA,4,0.25,0.138878005997981,"0.295406446336974",-0.0791771875919047,0.738153132044881
"010131",-0.681151836151995,-0.294651759497299,0.721751135915285,NA,0.695055506770665,-1.20280469377682,-0.813651166689013,-0.0964742786908779,7,0.142857142857143,-0.238846727445723,"-0.216309506689338",-0.0791771875919047,0.738153132044881
"010138",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"010139",0.391800295239677,0.508813909307485,-0.910165707303813,-1.12529051742099,0.953045224625234,-0.0113712851630466,0.0554279902238849,-1.91600988560304,8,0.125,-0.256718747011827,"-0.240521311517143",-0.0791771875919047,0.738153132044881
"010144",-0.681151836151995,-1.31473384384451,-0.738384986964961,-0.407502613580099,0.0500812121342405,-0.836209798818738,0.236486147914072,0.0796098123006222,8,0.125,-0.451475738376422,"-0.504364927306006",-0.0791771875919047,0.738153132044881
"010148",-0.144675770456158,NA,NA,NA,0.179076071061526,0.813467228492645,-1.79136521821602,NA,4,0.25,-0.235874422279502,"-0.212282828433586",-0.0791771875919047,0.738153132044881
"010149",0.928276360935514,NA,0.206408974898728,NA,-0.0789136467930435,0.538521057274082,0.0192163586858474,-0.213863672685211,6,0.166666666666667,0.23327423871932,"0.423288085828005",-0.0791771875919047,0.738153132044881
"01014F",NA,0.69393032816745,-0.137152465778977,NA,1.40452723087073,1.45500829466929,1.03314204175089,NA,5,0.2,0.889891085935879,"1.31282823503465",-0.0791771875919047,0.738153132044881
"010150",-0.859977191383941,NA,NA,NA,NA,NA,NA,NA,1,1,-0.859977191383941,"-1.05777510098618",-0.0791771875919047,0.738153132044881
"010157",-0.144675770456158,NA,NA,NA,NA,NA,NA,NA,1,1,-0.144675770456158,"-0.0887330555420189",-0.0791771875919047,0.738153132044881
"010158",-0.144675770456158,NA,NA,NA,-0.530395653038541,NA,-0.016995272852189,NA,3,0.333333333333333,-0.230688898782296,"-0.205257831489062",-0.0791771875919047,0.738153132044881
"010164",-1.75410396754367,NA,NA,NA,-0.981877659284037,-0.423790541990892,-0.922286061303123,NA,4,0.25,-1.02051455753043,"-1.27526028011393",-0.0791771875919047,0.738153132044881
"010168",0.570625650471623,NA,NA,NA,NA,NA,NA,NA,1,1,0.570625650471623,"0.880308989902137",-0.0791771875919047,0.738153132044881
"010169",0.570625650471623,NA,NA,NA,NA,0.492696695404321,-0.849862798227049,NA,3,0.333333333333333,0.0711531825496316,"0.203657430437342",-0.0791771875919047,0.738153132044881
"010173",-0.144675770456158,NA,NA,NA,NA,NA,-0.016995272852189,NA,2,0.5,-0.0808355216541736,"-0.00224659896473637",-0.0791771875919047,0.738153132044881
"01019F",NA,NA,NA,NA,1.40452723087073,1.40918393279953,0.852083884060707,NA,3,0.333333333333333,1.22193168257699,"1.76265440554926",-0.0791771875919047,0.738153132044881
"01021F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"011300",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"011302",0.391800295239677,NA,NA,NA,NA,NA,NA,NA,1,1,0.391800295239677,"0.638048478541098",-0.0791771875919047,0.738153132044881
"011304",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"011305",0.391800295239677,NA,NA,NA,NA,NA,-0.994709324379199,NA,2,0.5,-0.301454514569761,"-0.301126307439879",-0.0791771875919047,0.738153132044881
"011306",-0.144675770456158,NA,NA,NA,NA,NA,0.236486147914072,NA,2,0.5,0.0459051887289568,"0.169453153947",-0.0791771875919047,0.738153132044881
"011307",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"020001",0.928276360935514,-2.07116527102754,1.06531257659299,-0.527133930886914,-1.88484167177503,0.355223609795039,0.164062884837997,-0.213863672685211,8,0.125,-0.273016139276644,"-0.262599917645481",-0.0791771875919047,0.738153132044881
"020006",-1.21762790184783,0.0177591665041307,-0.910165707303813,NA,-4.91622085656622,-1.79852139808371,-0.451534851308639,0.373083297286456,7,0.142857142857143,-1.27188975018852,"-1.61580641037515",-0.0791771875919047,0.738153132044881
"020008",0.749451005703569,NA,NA,NA,1.01754265408888,0.355223609795039,1.21420019944108,0.549167388277956,5,0.2,0.777116971461304,"1.1600494827964",-0.0791771875919047,0.738153132044881
"020012",-1.03880254661589,NA,-0.308933186117829,NA,-2.07833396016596,-3.03577916856725,-2.33453969128658,-0.74211594565971,6,0.166666666666667,-1.58975074973554,"-2.04642302059864",-0.0791771875919047,0.738153132044881
"020017",-0.323501125688104,-0.52378187235194,-2.11263074967578,-0.168239978966468,0.501563218379738,0.767642866622885,-0.7050162720749,-0.0377795816937112,8,0.125,-0.325217936931035,"-0.333319386801939",-0.0791771875919047,0.738153132044881
"020018",-0.144675770456158,NA,NA,NA,NA,-0.377966180121132,0.671025726370521,NA,3,0.333333333333333,0.0494612585977437,"0.174270677187653",-0.0791771875919047,0.738153132044881
"020024",0.570625650471623,0.60331389935488,NA,NA,-0.78838537089311,-0.469614903860653,-0.125630167466301,-0.683421248662545,6,0.166666666666667,-0.148852023509351,"-0.0943907610666482",-0.0791771875919047,0.738153132044881
"020026",0.570625650471623,-2.23168580206695,0.206408974898728,NA,1.01754265408888,-0.882034160688499,0.96071877867482,-0.507337157671043,7,0.142857142857143,-0.123680151756063,"-0.060289609611048",-0.0791771875919047,0.738153132044881
"021301",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"021302",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"021304",-0.144675770456158,NA,NA,NA,NA,NA,NA,NA,1,1,-0.144675770456158,"-0.0887330555420189",-0.0791771875919047,0.738153132044881
"021305",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"021306",0.212974940007734,NA,NA,NA,NA,NA,0.345121042528184,NA,2,0.5,0.279047991267959,"0.485299273698785",-0.0791771875919047,0.738153132044881
"021307",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"021308",0.0341495847757862,NA,NA,NA,-0.272405935183971,NA,NA,NA,2,0.5,-0.119128175204092,"-0.0541228992709315",-0.0791771875919047,0.738153132044881
"021309",0.570625650471623,NA,NA,NA,NA,NA,NA,NA,1,1,0.570625650471623,"0.880308989902137",-0.0791771875919047,0.738153132044881
"021310",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-0.0791771875919047,0.738153132044881
"021311",0.0341495847757862,NA,NA,NA,NA,0.44687233353456,1.10556530482697,NA,3,0.333333333333333,0.528862407712438,"0.823730969778468",-0.0791771875919047,0.738153132044881
"021312",0.0341495847757862,NA,NA,NA,0.953045224625234,NA,-0.0532069043902274,NA,3,0.333333333333333,0.311329301670264,"0.529031812383376",-0.0791771875919047,0.738153132044881
"021313",-0.144675770456158,NA,NA,NA,NA,NA,0.308909410990147,NA,2,0.5,0.0821168202669942,"0.218510226207497",-0.0791771875919047,0.738153132044881
"021314",0.212974940007734,NA,NA,NA,-0.272405935183971,-0.836209798818738,-0.7050162720749,NA,4,0.25,-0.400164266517469,"-0.434851611394433",-0.0791771875919047,0.738153132044881
"030002",1.6435777818633,-0.401233940053036,0.893531856254137,0.908441876794867,1.40452723087073,1.13423776158097,0.96071877867482,-0.448642460673878,8,0.125,0.761894860663988,"1.13942759536344",-0.0791771875919047,0.738153132044881
"030006",-0.859977191383941,1.33126587748252,-2.1985211098452,0.669179242181237,-1.88484167177503,-1.38610214125587,-0.741227903612937,-0.74211594565971,8,0.125,-0.726542605483616,"-0.877006937704561",-0.0791771875919047,0.738153132044881
"030007",0.0341495847757862,NA,-1.08194642764267,NA,1.08204008355252,0.171926162315996,-0.922286061303123,0.314388600289289,6,0.166666666666667,-0.0669546763353665,"0.0165582326023309",-0.0791771875919047,0.738153132044881
"030010",0.391800295239677,-0.311480524848206,-0.910165707303813,0.310285290260791,0.437065788916096,-0.148844370772328,0.417544305604259,-1.09428412764271,8,0.125,-0.113509881318279,"-0.0465116142381782",-0.0791771875919047,0.738153132044881
"030011",0.212974940007734,0.772464566471677,1.06531257659299,NA,-0.0789136467930435,-0.28631745638161,-1.61030706052583,-1.09428412764271,7,0.142857142857143,-0.1455814583244,"-0.089960020285408",-0.0791771875919047,0.738153132044881
"030012",-0.859977191383941,-0.76758321653814,-0.137152465778977,-2.56086632510277,-1.17536994767496,-0.423790541990892,-1.13955585053135,-1.09428412764271,8,0.125,-1.01982245833047,"-1.2743226708701",-0.0791771875919047,0.738153132044881
"030013",-2.11175467800756,-2.11992553986478,-1.8549596691675,-0.168239978966468,-1.94933910123867,-0.469614903860653,-0.596381377460788,-0.331253066679545,8,0.125,-1.20018353940575,"-1.51866367986322",-0.0791771875919047,0.738153132044881
"030014",0.928276360935514,1.60268365711636,0.206408974898728,NA,-0.401400794111256,0.171926162315996,0.779660620984633,-1.03558943064554,7,0.142857142857143,0.321709364499205,"0.543094020316012",-0.0791771875919047,0.738153132044881
"030016",-0.144675770456158,NA,0.37818969523758,NA,0.0500812121342405,-0.103020008902567,0.707237357908557,-0.448642460673878,6,0.166666666666667,0.0731950042079623,"0.20642355249209",-0.0791771875919047,0.738153132044881
"030022",0.0341495847757862,-1.13263797261164,NA,NA,NA,0.859291590362406,0.0916396217619223,NA,4,0.25,-0.0368892939278804,"0.0572887817286307",-0.0791771875919047,0.738153132044881
"030023",0.0341495847757862,-0.726158563366679,-1.25372714798152,-0.527133930886914,0.243573500525168,0.721818504753124,-0.0532069043902274,0.0796098123006222,8,0.125,-0.18513439303383,"-0.143543664372724",-0.0791771875919047,0.738153132044881
"030024",0.570625650471623,0.907094689278923,1.15120293676242,0.788810559488052,0.888547795161592,0.905115952232167,0.96071877867482,-1.21167352163704,8,0.125,0.620055355054069,"0.947273014623555",-0.0791771875919047,0.738153132044881
"030030",0.0341495847757862,NA,NA,NA,NA,0.171926162315996,0.634814094832484,-0.448642460673878,4,0.25,0.0980618453125969,"0.240111469030149",-0.0791771875919047,0.738153132044881
"030036",0.570625650471623,0.56145773937955,-1.5113982284898,0.310285290260791,0.953045224625234,-0.0571956470328073,-0.16184179900434,0.196999206294956,8,0.125,0.107747179563151,"0.25323250561469",-0.0791771875919047,0.738153132044881
"030037",0.212974940007734,NA,NA,NA,NA,NA,NA,NA,1,1,0.212974940007734,"0.395787967180062",-0.0791771875919047,0.738153132044881
"030038",0.212974940007734,0.158430384565549,0.37818969523758,NA,0.0500812121342405,-0.0571956470328073,0.308909410990147,-1.21167352163704,7,0.142857142857143,-0.0228976465335143,"0.0762437204628273",-0.0791771875919047,0.738153132044881
"030043",-0.859977191383941,NA,-1.33961750815094,NA,1.40452723087073,-0.194668732642089,0.12785125329996,-1.21167352163704,6,0.166666666666667,-0.345593078273887,"-0.360922251923446",-0.0791771875919047,0.738153132044881
"030055",1.46475242663135,-1.42865164006603,0.635860775745859,NA,-0.0789136467930435,-0.561263627600174,1.35904672559323,-0.507337157671043,7,0.142857142857143,0.126213407977164,"0.278249304449989",-0.0791771875919047,0.738153132044881
"030061",-0.50232648092005,1.07753987680733,0.0346282545598759,0.669179242181237,0.372568359452453,-0.0571956470328073,-0.958497692841162,-0.331253066679545,8,0.125,0.0380803556909162,"0.158852598725669",-0.0791771875919047,0.738153132044881
"030062",-0.144675770456158,0.690478273736494,0.979422216423564,NA,0.372568359452453,0.630169781013603,1.03314204175089,0.490472691280789,7,0.142857142857143,0.578796799028806,"0.891378709994696",-0.0791771875919047,0.738153132044881
"030064",1.10710171616746,-0.247617517875537,0.979422216423564,1.02807319410168,-0.465898223574898,0.721818504753124,0.453755937142296,-0.859505339654043,8,0.125,0.339643810935456,"0.567390396850468",-0.0791771875919047,0.738153132044881
"030065",0.928276360935514,0.26242352429807,-0.394823546287255,-0.0486086616596539,0.114578641597884,-0.148844370772328,-1.06713258745527,-0.448642460673878,8,0.125,-0.100346637502115,"-0.0286789407118893",-0.0791771875919047,0.738153132044881
"030069",-1.03880254661589,-0.263151762814835,1.15120293676242,0.669179242181237,-1.11087251821132,-1.06533160816754,0.671025726370521,-0.800810642656877,8,0.125,-0.223445146644036,"-0.195444485417912",-0.0791771875919047,0.738153132044881
"030071",-0.323501125688104,NA,NA,NA,NA,NA,-0.306688325156488,NA,2,0.5,-0.315094725422296,"-0.319605143687242",-0.0791771875919047,0.738153132044881
"030073",0.391800295239677,NA,NA,NA,NA,NA,1.14177693636501,NA,2,0.5,0.766788615802342,"1.14605732424476",-0.0791771875919047,0.738153132044881
"030078",0.0341495847757862,NA,NA,NA,NA,NA,NA,NA,1,1,0.0341495847757862,"0.153527455819019",-0.0791771875919047,0.738153132044881
"030083",0.391800295239677,NA,NA,NA,-0.014416217329402,0.44687233353456,0.417544305604259,-2.26817806758604,5,0.2,-0.20527547010739,"-0.170829435033567",-0.0791771875919047,0.738153132044881
"030084",0.212974940007734,NA,NA,NA,NA,NA,-0.415323219770601,NA,2,0.5,-0.101174139881433,"-0.029799985036426",-0.0791771875919047,0.738153132044881
"030085",-1.39645325707978,-0.610946246733555,-1.25372714798152,0.788810559488052,0.501563218379738,-1.24862905564658,-0.994709324379199,-0.800810642656877,8,0.125,-0.626862737076215,"-0.741967385503163",-0.0791771875919047,0.738153132044881
"030087",1.46475242663135,-0.721843495327986,0.549970415576432,0.429916607567607,-0.272405935183971,0.538521057274082,0.381332674066222,-0.331253066679545,8,0.125,0.254873835490524,"0.452549760450136",-0.0791771875919047,0.738153132044881
"030088",-1.21762790184783,-0.943637992516848,NA,NA,-0.917380229820394,0.0344530767067141,-1.75515358667798,-0.331253066679545,6,0.166666666666667,-0.855099950139315,"-1.05116774401254",-0.0791771875919047,0.738153132044881
"030089",0.0341495847757862,0.734060460927302,-0.910165707303813,0.549547924874422,0.501563218379738,0.767642866622885,0.598602463294446,0.373083297286456,8,0.125,0.331060513607153,"0.55576232544403",-0.0791771875919047,0.738153132044881
"030092",0.212974940007734,0.0354509454627752,-1.94085002933693,-1.36455315203462,0.0500812121342405,0.263574886055518,0.200274516376035,0.138304509297789,8,0.125,-0.300592771504682,"-0.29995887614728",-0.0791771875919047,0.738153132044881
"030093",0.0341495847757862,0.697382382598404,0.721751135915285,NA,-0.014416217329402,0.309399247925278,-0.487746482846675,-0.272558369682376,7,0.142857142857143,0.141137325908043,"0.298467220330851",-0.0791771875919047,0.738153132044881
