PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
10021,-0.414374789,0.3291105853,-0.35228816,0.7073286067,-1.452656645,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.114968024,3,2,5,8,8,4,1,1,2) # of groups=4,2
10022,1.1190078486,0.1517814377,1.4035219985,,-0.350300722,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.7004005078,1,1,3,0,5,2,0,0,,
10023,-0.902595908,-0.301481603,-0.831701355,-0.314625057,0.099162042,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.505189418,7,7,11,8,10,5,2,1,3) # of groups=5,2
10024,-0.758304074,-0.092836423,-1.314549199,-0.239782673,-0.8617136,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.632609553,7,7,11,8,9,5,2,1,3) # of groups=5,1
10029,-1.141762387,-0.068262995,-0.263683093,0.2030476925,-0.586061651,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.34987277,7,8,11,8,10,5,2,1,3) # of groups=5,2
10033,0.0279229126,-0.311502509,-0.4741474,0.4218513694,-0.544189689,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.139195401,7,8,11,8,10,5,2,1,3) # of groups=5,3
10034,,1.0554200191,,,-0.42315283,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.5335707784,0,0,2,0,5,1,0,0,,
10035,-0.420127367,0.007973609,0.3576556772,0.1285441622,0.0345695068,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0204384788,6,7,8,8,11,5,2,1,3) # of groups=5,3
10036,-0.590644095,-0.518440004,0.5657308508,0.1102799678,-1.512797701,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.276811846,4,3,7,8,9,5,2,1,3) # of groups=5,2
10039,-1.142516134,0.4858974576,-0.556890263,-0.443314603,-0.961485334,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.479879419,7,8,11,8,11,5,2,1,3) # of groups=5,2
10040,0.0305868008,0.0357756002,-0.476830162,-1.185676114,-1.809843967,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.568332929,7,7,9,8,9,5,2,1,3) # of groups=5,2
10044,-0.006105963,1.312453902,,,-0.315309949,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.4456417012,2,0,4,0,7,2,0,0,,
10045,0.4650586797,-0.236711827,-0.473782291,1.8607281494,-0.041730961,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3503566813,3,2,5,8,7,4,1,1,2) # of groups=4,4
10046,0.2431826694,-1.29469364,1.1409975235,-0.544896805,-0.253774254,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.130643166,6,7,7,8,7,5,2,1,3) # of groups=5,3
10049,-1.787713834,-0.122233807,0.2630705525,0.1277115929,-0.109182469,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.347318305,4,4,7,8,11,5,2,1,3) # of groups=5,2
10051,,,,,1.3624196319,0.22,0.22,0.22,0.22,0.12,,,,,1,1.3624196319,0,0,0,0,4,1,0,0,,
10052,,0.9754599963,,,-0.805585223,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.3468558014,0,0,1,0,6,1,0,0,,
10055,-2.085852329,-0.667766966,0.7576833534,0.0541954938,-0.897435142,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.534875116,7,8,9,8,10,5,2,1,3) # of groups=5,2
10056,-0.171476712,0.7851206255,0.0651671485,0.6966863568,-1.280236614,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1489810385,7,8,9,8,11,5,2,1,3) # of groups=5,4
10058,,0.334773238,0.7574341691,,0.0474719386,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,0.4392540396,0,2,1,0,7,1,0,0,,
10059,0.3933173918,0.687879166,,,0.7331785306,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.5818654757,1,0,2,0,5,1,0,0,,
10061,-0.473386806,-0.163546503,-1.818375383,0.2434519206,-0.720703414,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.573092899,3,3,6,8,9,5,2,1,3) # of groups=5,2
10062,-0.555662436,-0.114639896,0.8292721461,,-2.187336225,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.291675626,1,2,3,0,6,2,0,0,,
10065,-0.4302498,0.6280516518,-0.491516157,0.6030328995,0.0820908872,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0779009974,3,3,8,8,10,5,2,1,3) # of groups=5,4
10069,-0.567780703,0.8596521163,0.8292721461,0.2493224859,-2.149301822,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0435863114,2,2,4,8,7,3,0,0,,
10073,-1.895398664,1.0728114623,0.7933531576,,0.6835778976,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.0969203307,1,2,3,0,7,2,0,0,,
10078,0.0816372935,0.0312332392,-0.470319052,-0.536914897,-0.835518387,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.297022158,6,7,10,8,11,5,2,1,3) # of groups=5,2
10079,-0.938906333,-0.965602117,0.3954751098,0.6961926412,-0.877523158,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.284127733,4,6,7,8,10,5,2,1,3) # of groups=5,2
10083,0.0934225858,0.7672508183,0.2739594002,0.8997245712,0.3792645918,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4930703736,6,6,8,8,11,5,2,1,3) # of groups=5,5
10085,-0.1332401,-0.267379887,-0.266263614,-0.217908466,-0.51397724,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.256331523,6,7,7,8,11,5,2,1,3) # of groups=5,3
10086,-1.369905859,0.9478403529,0.3986982474,0.4752368579,-1.104154477,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.033087225,3,1,5,8,8,4,1,1,2) # of groups=4,3
10087,0.2277342758,-0.325623845,0.006644301,-0.681734053,-0.183384734,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.192061619,4,6,7,8,7,5,2,1,3) # of groups=5,3
10089,-0.017400936,-0.705944792,0.4689091487,-0.734261678,-0.827455206,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.316808241,4,5,6,8,9,5,2,1,3) # of groups=5,2
10090,-1.270923425,0.4233725643,0.153515113,-0.114632453,-0.296334162,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.213467104,7,8,9,8,8,5,2,1,3) # of groups=5,3
10091,,-0.048541815,,,-0.491499681,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.204879885,0,0,2,0,7,1,0,0,,
10092,-0.840251212,0.0000123886,0.01903726,-1.327764243,-1.849192246,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.694675547,7,8,11,8,11,5,2,1,3) # of groups=5,1
10095,,0.7618977435,,,0.0491061342,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.5103242344,0,0,1,0,4,1,0,0,,
10097,,0.2129427673,0.1113463398,0.2367564722,-3.099977242,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,,0.2820512821,0.1538461538,-0.318675951,0,1,2,8,7,2,0,0,,
10099,-0.92717462,-0.308578709,-0.739519065,0.7579685481,-0.490997857,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.326726589,2,2,6,8,8,3,0,0,,
10100,-0.537292968,0.4812363476,0.3057866735,-0.165772858,0.0723619922,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0271540219,7,7,9,8,9,5,2,1,3) # of groups=5,3
10101,-0.185742786,-1.764996569,-2.930317752,0.0323388096,0.6624000204,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.987230023,2,2,4,8,6,3,0,0,,
10102,,,,,-0.361190978,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.361190978,0,0,0,0,4,1,0,0,,
10103,-0.402903983,-0.368247671,-0.091498981,-0.09598299,-0.027960523,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.21425466,7,7,9,8,9,5,2,1,3) # of groups=5,3
10104,-1.156398765,-0.72419483,0.0944401568,-0.240623014,-1.098869277,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.577755133,7,8,11,8,11,5,2,1,3) # of groups=5,2
10108,0.2980514588,-0.267249091,0.8723763218,0.6276206113,-0.785113057,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2425622793,4,3,5,8,8,5,2,1,3) # of groups=5,4
10110,,,,,-0.463191447,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.463191447,0,0,0,0,4,1,0,0,,
10112,-0.611373116,-0.264948016,-0.041157523,-0.280782315,-4.360124657,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.786832372,2,2,5,8,8,3,0,0,,
10113,-1.037421157,0.3256089396,-0.214449064,-0.239782673,-0.125354717,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.271572236,7,8,11,8,9,5,2,1,3) # of groups=5,2
10114,0.4523036445,0.0563937792,-0.81741079,-1.175874205,0.1557337765,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.307921213,3,6,6,8,11,5,2,1,3) # of groups=5,2
10118,-0.340378777,-0.236858215,0.3206210093,-1.247545009,0.4793122678,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.273397946,4,3,5,8,8,5,2,1,3) # of groups=5,2
10120,-3.570068949,-1.177713435,0.1831843167,1.5008237748,-1.066492647,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.802009462,1,1,3,8,8,3,0,0,,
10125,0.854918684,0.8919393397,,1.4151920507,0.4467431203,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,0.2820512821,,0.1538461538,0.9605899882,3,0,4,8,5,4,1,1,2) # of groups=4,5
10126,-1.555085773,0.7006993099,0.5419202384,-0.057221694,0.4521006028,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.02707927,2,2,4,8,7,3,0,0,,
10128,-0.564269256,-1.088095347,,,-1.426991019,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.954927026,2,0,3,0,4,2,0,0,,
10129,-1.396397363,-0.45602191,0.901110123,0.9982689343,0.2685892818,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0425618664,2,2,6,8,8,3,0,0,,
10130,-1.01348433,-0.976429204,-0.257486132,1.3408433824,-0.95770296,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.314366737,4,2,5,8,7,4,1,1,2) # of groups=4,2
10131,-0.452292271,0.6483199401,0.0404264583,-1.028733561,-0.782722187,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.268228138,6,7,8,8,8,5,2,1,3) # of groups=5,2
10138,,,,,-1.515503135,0.22,0.22,0.22,0.22,0.12,,,,,1,-1.515503135,0,0,0,0,4,1,0,0,,
10139,-0.590973259,-1.210341426,0.295428797,-0.516445433,0.215322975,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.419074134,7,8,9,8,9,5,2,1,3) # of groups=5,2
10144,-0.28978663,-1.785448995,0.1466197274,-0.088725204,-0.219085377,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.470105288,7,8,9,8,9,5,2,1,3) # of groups=5,2
10148,-1.025300585,-0.125230906,,0.7326889767,-2.73562077,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,0.2820512821,,0.1538461538,-0.538717751,3,0,5,8,7,4,1,1,2) # of groups=4,2
10149,-1.199145305,0.6139770086,0.0232474128,0.2116317628,-0.853264419,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.179455337,4,7,6,8,10,5,2,1,3) # of groups=5,3
10150,,0.4855243068,0.6137582153,,-1.242231455,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,0.1656685361,0,2,3,0,7,2,0,0,,
10157,,0.0105917215,0.7574341691,,-1.382933523,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,0.0053815594,0,2,2,0,5,1,0,0,,
10158,-2.530055006,-0.837977429,0.901110123,1.0761491574,0.4015127041,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.25778857,2,2,6,8,7,3,0,0,,
10164,-0.908205442,0.0692988901,1.097426156,-0.081622281,0.4925722402,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0980260799,3,3,8,8,9,5,2,1,3) # of groups=5,4
10168,,0.875639008,-0.609938068,1.6383676234,-2.105409422,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,,0.2820512821,0.1538461538,0.2131358377,0,3,4,8,7,4,1,1,2) # of groups=4,3
10169,0.3776275417,0.8774308006,-0.194054552,1.3545234714,-1.633476096,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.335398866,2,2,4,8,7,3,0,0,,
10173,0.1142056776,-0.143551182,0.7574341691,1.9391098598,-1.712934508,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3812315344,1,2,2,8,7,2,0,0,,
10174,,-1.687244573,,,-0.272800579,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-1.188029046,0,0,2,0,6,1,0,0,,
10175,,0.1212109852,,,-0.166250247,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.0197540797,0,0,1,0,6,1,0,0,,
11300,,0.334773238,,,0.7385736706,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.4772910377,0,0,1,0,1,0,0,0,,
11302,,-0.092351268,1.4182202451,,-0.249370612,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,0.4674405385,0,1,1,0,5,1,0,0,,
11304,,,,,1.5597363548,0.22,0.22,0.22,0.22,0.12,,,,,1,1.5597363548,0,0,0,0,4,1,0,0,,
11305,-1.464449636,-0.364603848,-2.653635731,1.8709783822,0.5280514691,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.511210207,2,2,4,8,7,3,0,0,,
11306,,-0.214181738,,,0.2073773793,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.065396167,0,0,2,0,5,1,0,0,,
20001,-0.194813135,0.3737548375,-0.449157716,0.4218513694,-0.585613988,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0369139,7,7,11,8,9,5,2,1,3) # of groups=5,3
20006,-1.582297821,-0.060149314,0.4491296026,0.3259926422,0.5206658283,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.128331576,6,7,10,8,10,5,2,1,3) # of groups=5,3
20008,0.6536028518,-0.040144598,0.2546623058,0.672490662,0.3612911324,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3822894047,4,3,9,8,8,5,2,1,3) # of groups=5,4
20012,-3.036416397,0.9741580339,-0.089123585,0.1090621292,-0.855607017,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.551983202,5,5,8,8,11,5,2,1,3) # of groups=5,2
20017,-0.243280047,-1.567456305,0.5324341094,-0.319490668,-0.220363576,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.377958069,7,7,9,8,8,5,2,1,3) # of groups=5,2
20018,0.1142056776,1.0870962136,1.4035219985,,-0.992668567,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.5819756766,1,1,3,0,4,2,0,0,,
20024,-0.652103241,-0.546096479,-1.683149945,0.2039334252,-0.618902845,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.663299914,4,4,9,8,10,5,2,1,3) # of groups=5,1
20026,-0.050729586,0.1260490233,-0.462574766,-0.823875346,0.8436874697,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.165206252,6,7,7,8,7,5,2,1,3) # of groups=5,3
21301,,,,,0.107290279,0.22,0.22,0.22,0.22,0.12,,,,,1,0.107290279,0,0,0,0,3,1,0,0,,
21302,,,,,-0.099157973,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.099157973,0,0,0,0,3,1,0,0,,
21304,,-1.80084929,,,-0.146933595,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-1.217114339,0,0,1,0,1,0,0,0,,
21305,,-0.519475773,,,1.2579949643,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.10786684,0,0,1,0,3,1,0,0,,
21306,,-0.30591352,,,0.3302226188,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.081394883,0,0,1,0,4,1,0,0,,
21307,,,,,1.3389963839,0.22,0.22,0.22,0.22,0.12,,,,,1,1.3389963839,0,0,0,0,4,1,0,0,,
21308,0.8117444795,-1.476478058,,,0.9538856431,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.056741268,1,0,2,0,1,0,0,0,,
21309,,0.1212109852,,,1.3483475126,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.5543179949,0,0,1,0,2,0,0,0,,
21310,,,,,1.4645560875,0.22,0.22,0.22,0.22,0.12,,,,,1,1.4645560875,0,0,0,0,2,0,0,0,,
21311,1.3422972199,0.9855934779,0.2211877169,1.0765974814,0.805829502,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.8943482374,1,1,3,8,8,3,0,0,,
21312,0.4988672142,-1.611494387,,,0.447677227,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.341172698,1,0,2,0,2,0,0,0,,
21313,0.4491397346,-1.023716745,,1.4927334201,-1.420320991,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,0.2820512821,,0.1538461538,0.0404562708,1,0,4,8,8,3,0,0,,
21314,-1.271874045,0.005184436,,,1.8215658063,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.107292531,2,0,3,0,3,2,0,0,,
30002,0.4187276487,0.5013151266,-0.367577395,-0.674529431,-0.678278057,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.108247458,7,7,10,8,9,5,2,1,3) # of groups=5,3
30006,-0.012460299,0.5149772384,0.2227283645,-0.960500384,0.1467620713,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.034144669,7,8,11,8,9,5,2,1,3) # of groups=5,3
30007,-0.220850503,1.9719441544,0.2441498562,-0.126262135,-0.337082337,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3707260217,6,4,9,8,11,5,2,1,3) # of groups=5,4
30010,-0.564357768,0.0191156089,0.2993092055,-1.479654281,-0.515732135,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.441517048,7,6,8,8,9,5,2,1,3) # of groups=5,2
30011,-0.623582872,0.8870226372,0.7325706615,-1.758028595,-1.242037992,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.316688556,6,7,8,8,8,5,2,1,3) # of groups=5,2
30012,-0.925035311,-0.204604177,0.4933269658,-0.988227634,-0.231786611,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.385213228,7,7,11,8,12,5,2,1,3) # of groups=5,2
30013,-0.816503948,0.2386986207,0.24909866,-0.887964969,-0.505056676,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.328274561,7,8,11,8,11,5,2,1,3) # of groups=5,2
30014,-0.666583394,0.2255117495,0.4319794204,-0.096808811,-1.207406081,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.168186957,6,8,10,8,9,5,2,1,3) # of groups=5,3
30016,0.0512614108,-0.417808862,0.876253975,-1.178912044,-0.35551649,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.189887193,5,6,7,8,10,5,2,1,3) # of groups=5,3
30022,0.1376119112,-1.325136981,0.3243852862,-0.732874458,1.0028124426,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.23078564,1,7,3,8,8,4,1,1,2) # of groups=4,2
30023,-0.831920007,0.8313948577,1.0205007571,-0.112427184,0.018118881,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.201834919,7,7,11,8,9,5,2,1,3) # of groups=5,4
30024,0.3447898262,0.1874490339,0.2340587818,0.1264937543,-0.63407815,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1203247292,7,6,10,8,11,5,2,1,3) # of groups=5,4
30030,-0.363510845,-0.026784068,0.1829520595,-2.220502603,-0.596892055,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.605753047,5,6,6,8,8,5,2,1,3) # of groups=5,2
30036,0.5385873033,0.5233888118,-0.266169524,-0.203648642,0.3911017061,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1772069536,7,8,11,8,10,5,2,1,3) # of groups=5,4
30037,,-0.236962605,0.1382075996,-1.252921859,-2.085069815,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,,0.2820512821,0.1538461538,-0.702022164,0,5,3,8,7,4,1,1,2) # of groups=4,1
30038,-0.779511962,-0.565977318,-0.112457937,0.1768015898,-0.383026912,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.327815267,6,7,8,8,9,5,2,1,3) # of groups=5,2
30043,0.1052453677,-0.588963789,-0.148042866,-1.038535469,-0.634319216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.443583593,5,5,8,8,10,5,2,1,3) # of groups=5,2
30055,1.161869156,0.6579783486,0.1381122523,-1.255959698,-0.145732228,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1369521456,6,7,10,8,11,5,2,1,3) # of groups=5,4
30061,0.42786429,0.1140918096,0.0365271343,-1.40515075,-0.233881469,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.20993263,7,7,9,8,9,5,2,1,3) # of groups=5,3
30062,0.6730463132,1.0257605685,-0.283189692,-0.684825056,-0.25156885,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1305860075,6,6,10,8,12,5,2,1,3) # of groups=5,4
30064,0.5805914064,-0.5695344,0.0821026758,-0.732041889,-0.830177298,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.240175361,7,7,10,8,9,5,2,1,3) # of groups=5,3
30065,0.1655750828,-0.618136513,0.2602755002,-1.530794685,-0.21135804,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.4044407,7,7,8,8,9,5,2,1,3) # of groups=5,2
30069,0.2263178305,0.339493394,-0.798171393,-1.697470526,-2.317146241,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.702620302,7,6,11,8,11,5,2,1,3) # of groups=5,1
