PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
010049,-0.900637004,1.0913793334,0.569530454,-0.174516686,0.0045774595,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1294156366,4,4,7,8,11,5,2,1,3) # of groups=5,4
010051,,-0.601272625,-0.081537199,,0.6406099542,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,-0.130973155,0,1,1,0,3,1,0,0,,
010052,0.575336277,0.2170807421,0.1547342644,0.5685268394,0.5016973647,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3936528708,2,1,4,8,5,3,0,0,,
010055,-1.670979648,-0.006294431,0.5730753988,-0.082098678,0.2873150876,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.226507608,7,8,11,8,12,5,2,1,3) # of groups=5,3
010056,0.6933230424,0.1469062888,0.4418429479,0.8020914735,-0.385056547,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4123092399,7,8,9,8,12,5,2,1,3) # of groups=5,5
010058,0.7324662665,0.5771215381,-1.836140341,,0.3758072489,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.090698318,2,2,3,0,7,2,0,0,,
010059,1.0147374511,-0.575992094,0.1547342644,,1.1193684756,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.339602223,3,1,5,0,6,3,1,1,1) # of groups=3,4
010061,-0.173370965,1.0636309015,0.0729000995,-0.381301495,-0.106175258,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1152678479,4,3,7,8,10,5,2,1,3) # of groups=5,4
010062,0.7938003731,0.3500930019,1.2397472569,0.7090755652,-0.832350124,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5805155485,3,2,5,8,8,4,1,1,2) # of groups=4,4
010065,-0.973049024,0.7432286587,1.0798185109,0.5971454904,0.572246839,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3870412206,5,4,10,8,12,5,2,1,3) # of groups=5,5
010069,0.4198988301,-0.528667257,-0.758088597,-0.387573547,-0.860942952,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.37928788,3,2,5,8,7,4,1,1,2) # of groups=4,2
010073,-0.497901298,0.4145287633,-1.420408826,1.5526757259,0.2279105467,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0381060261,3,1,5,8,5,4,1,1,2) # of groups=4,3
010078,-1.300947551,-1.052487266,-0.779477248,-0.240139581,-0.490117576,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.800885471,7,8,11,8,12,5,2,1,3) # of groups=5,2
010079,-0.694985305,0.5884411293,-0.949391186,-0.003678382,0.0357200976,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.228828612,5,5,7,8,12,5,2,1,3) # of groups=5,3
010083,-0.024166044,0.379465246,0.2288661165,0.6610499121,-0.292059238,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2389002422,6,6,8,8,12,5,2,1,3) # of groups=5,4
010085,-0.716933932,-1.009489939,-0.493513001,-0.161719285,-1.447710143,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.697689572,6,7,8,8,12,5,2,1,3) # of groups=5,2
010086,-0.661512367,1.3631440324,-0.594117116,1.0817517575,0.5628292472,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3291780972,3,2,6,8,7,4,1,1,2) # of groups=4,3
010087,-0.706546809,-0.548280558,0.6509746917,-0.172751472,-1.796480422,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.386430563,4,6,8,8,8,5,2,1,3) # of groups=5,3
010089,-2.333177557,0.1100965482,0.5645207182,0.0398879118,0.867281546,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.252034138,4,6,7,8,10,5,2,1,3) # of groups=5,3
010090,-0.516134561,0.1712188138,0.8962315569,-0.099135526,-0.806505455,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0026990079,7,8,9,8,10,5,2,1,3) # of groups=5,4
010091,0.2186453938,1.4424304346,-0.002780045,,-0.753417935,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.3518140002,3,1,5,0,7,3,1,1,1) # of groups=3,4
010092,-0.069735299,-0.222978179,-0.665877923,-1.221279907,-0.446653079,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.533170057,7,8,11,8,13,5,2,1,3) # of groups=5,2
010095,1.0835721139,0.558548676,0.0759771099,,0.326347542,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.5347990295,1,1,2,0,4,1,0,0,,
010097,0.1008528339,0.2953641282,0.0759771099,1.3150142162,0.6681569919,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4733646624,2,1,5,8,5,3,0,0,,
010099,-0.297595445,-0.819436951,-0.616250693,0.2825844632,0.3099777916,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.281956363,4,2,7,8,10,4,1,1,2) # of groups=4,2
010100,-0.895058841,0.1478081935,-0.048791298,0.3741018108,0.4332904071,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.040831981,7,8,9,8,10,5,2,1,3) # of groups=5,4
010101,-0.984718809,-0.170840758,1.1216115252,0.7260495791,0.0840453525,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1623477805,4,2,5,8,7,4,1,1,2) # of groups=4,3
010102,-1.512113211,0.8776097062,-0.002780045,,0.5168480805,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.100231553,1,1,1,0,3,1,0,0,,
010103,-0.127911248,-0.582050164,-0.144424959,-0.177833254,-0.066620308,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.235082754,7,7,9,8,10,5,2,1,3) # of groups=5,3
010104,-0.826312446,-1.133461773,0.3885695678,0.4365284906,0.0363465369,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.245267171,7,8,9,8,11,5,2,1,3) # of groups=5,3
010108,1.7805393699,0.3524216069,-0.913957585,1.1840888942,0.1966580963,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5522792746,5,3,5,8,10,5,2,1,3) # of groups=5,5
010109,0.4924634206,0.0011862864,0.0759771099,,0.6340733494,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.25821372,1,1,5,0,6,2,0,0,,
010110,-1.40831029,-0.410111703,-0.002780045,,1.0749476979,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.348295801,1,1,2,0,4,1,0,0,,
010112,-0.527866531,-0.547441779,-0.908011159,-0.168654596,-0.874152938,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.578332647,3,2,7,8,9,4,1,1,2) # of groups=4,2
010113,-1.413356661,-1.078645351,-1.185945346,0.3616071693,-0.454246402,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.78410441,7,8,11,8,11,5,2,1,3) # of groups=5,2
010114,0.1924098112,-1.288089627,-0.227831971,-0.543396237,-0.480492012,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.468378807,5,7,7,8,13,5,2,1,3) # of groups=5,2
010118,-1.207051786,-0.382916654,1.5817677439,-1.65846293,0.4576103198,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.31175276,5,3,6,8,8,5,2,1,3) # of groups=5,3
010120,-0.26143362,-0.326382169,0.1547342644,1.6277947419,0.6498697871,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3408212822,4,1,7,8,9,4,1,1,2) # of groups=4,3
010125,1.0185819375,2.7872801944,1.0428543706,0.2825844632,0.6375289323,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.2053896843,4,2,4,8,6,4,1,1,2) # of groups=4,5
010126,-1.461921362,-1.389570308,0.8877747212,0.8714907758,0.3103190519,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.203051472,3,3,7,8,7,5,2,1,3) # of groups=5,3
010128,-0.776906441,-0.916592739,0.0759771099,,-1.403185774,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.672098908,3,1,4,0,5,3,1,1,1) # of groups=3,2
010129,-2.078004938,-0.618032318,1.0190366454,1.1011517197,0.2954631214,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.091231181,3,3,7,8,9,5,2,1,3) # of groups=5,3
010130,0.0202200732,0.2342746431,-1.317591115,0.8041924438,0.7374439975,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0315344096,4,2,6,8,7,4,1,1,2) # of groups=4,3
010131,0.14141047,-0.109512313,-0.975817221,-0.388379183,0.0004151655,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.293055794,6,8,8,8,10,5,2,1,3) # of groups=5,3
010138,,,-0.002780045,,-0.069069851,0.22,0.22,0.22,0.22,0.12,,,,0.6470588235,0.3529411765,-0.026176447,0,1,0,0,3,1,0,0,,
010139,0.1305996154,-1.249796811,-0.04173819,-0.319775476,0.3370643702,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.285308665,7,8,9,8,10,5,2,1,3) # of groups=5,3
010144,-0.785007791,-1.258816143,0.1925694722,-0.241355179,-0.764329777,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.552093694,7,8,9,8,10,5,2,1,3) # of groups=5,2
010148,2.0084747994,-0.127600694,-1.810779708,-0.418490863,-1.761799515,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.288063164,4,2,5,8,8,4,1,1,2) # of groups=4,2
010149,0.281520233,0.6279986626,-0.874381371,0.2161659726,-0.148966995,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0374107299,6,7,6,8,11,5,2,1,3) # of groups=5,4
010150,-1.512233104,-0.369448112,0.5703114435,-0.559852893,0.0676699594,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.403548591,3,2,5,8,8,4,1,1,2) # of groups=4,2
010157,-0.15900508,-0.419688035,0.7672043298,0.6634683453,-0.65366361,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1089958701,3,2,6,8,9,4,1,1,2) # of groups=4,3
010158,-0.431834117,-0.739570654,0.7907350491,0.6445687338,0.5772905085,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1273326436,3,3,7,8,9,5,2,1,3) # of groups=5,4
010164,0.1881221069,-0.065495752,1.2309161476,-0.112845765,0.172790061,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2936880897,5,4,9,8,11,5,2,1,3) # of groups=5,4
010168,0.3972561646,1.547461553,-0.118631333,1.9260593929,-0.366251221,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.7815219245,3,3,7,8,5,5,2,1,3) # of groups=5,5
010169,0.4062433624,-0.237756224,1.1216115252,0.4775966141,-0.036577804,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3845036247,3,2,5,8,9,4,1,1,2) # of groups=4,3
010173,0.1770458393,0.1754762879,1.0034757934,1.9260593929,-1.347697529,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5603289054,2,2,4,8,7,3,0,0,,
011300,,-1.446348243,,,0.5354429851,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.746892515,0,0,1,0,2,0,0,0,,
011302,0.3439762627,-0.366593332,,,1.0012368908,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.205665485,1,0,3,0,4,2,0,0,,
011304,0.7151941574,0.2288266409,,,-0.12600733,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.3438637428,1,0,1,0,5,1,0,0,,
011305,-0.003512112,0.215557572,-5.499409485,0.6723442434,-1.379363588,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.180827983,3,1,4,8,6,4,1,1,2) # of groups=4,1
011306,,0.5534207496,,,0.479870977,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.5274620063,0,0,1,0,3,1,0,0,,
020001,0.0701540988,-0.580671447,-0.990308255,0.077142535,-1.056859098,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.440033367,7,8,11,8,10,5,2,1,3) # of groups=5,2
020006,-0.068451898,0.2023156927,1.2280215652,-0.970805708,-0.045076353,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.080628361,6,6,10,8,10,5,2,1,3) # of groups=5,4
020008,0.2302021638,0.4135254568,-0.090460147,1.1817104922,0.2449397024,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4110879168,4,3,9,8,9,5,2,1,3) # of groups=5,5
020012,-0.613619593,1.0492399956,-1.001368231,0.8169898449,-1.03356413,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.068754452,5,5,10,8,12,5,2,1,3) # of groups=5,3
020017,-0.033394328,-0.542275638,-0.638341928,0.2632312415,-0.283696828,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.243215363,7,8,9,8,9,5,2,1,3) # of groups=5,3
020018,0.7600600924,-0.506866677,0.0759771099,-0.616554869,-0.389942922,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.110017706,3,1,4,8,4,4,1,1,2) # of groups=4,2
020024,-0.438740891,-0.961632557,-0.472823834,0.2956815143,-0.583606275,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.417086222,5,3,9,8,11,5,2,1,3) # of groups=5,2
020026,-0.194472087,-0.582526831,-1.502255207,-0.993157554,0.3091637491,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.68283092,6,7,8,8,8,5,2,1,3) # of groups=5,2
021301,,0.6663408018,,,0.4840123569,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.6019895859,0,0,1,0,4,1,0,0,,
021302,,0.0325340884,,,0.4414831321,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.176869045,0,0,1,0,4,1,0,0,,
021304,,0.8776097062,,,0.5382654713,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.7578411527,0,0,1,0,1,0,0,0,,
021305,,-0.601272625,,,0.5877186376,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.18162865,0,0,1,0,4,1,0,0,,
021306,0.2529446459,0.1719114852,,,0.4204196571,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.2569976923,1,0,2,0,1,0,0,0,,
021307,,,,,1.7733558906,0.22,0.22,0.22,0.22,0.12,,,,,1,1.7733558906,0,0,0,0,1,0,0,0,,
021308,0.1650471663,0.2237485911,,,-1.433715607,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.154483582,2,0,3,0,1,1,0,0,,
021309,-0.472703106,0.9453419836,,,1.4423725043,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.4947593815,1,0,2,0,1,0,0,0,,
021310,,,,,1.2087431275,0.22,0.22,0.22,0.22,0.12,,,,,1,1.2087431275,0,0,0,0,1,0,0,0,,
021311,-0.181816571,0.8440012272,0.7149496688,0.4388018277,0.1212316807,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4140537552,3,2,7,8,10,4,1,1,2) # of groups=4,3
021312,,-0.298969816,,,0.2095936846,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.119476816,0,0,3,0,2,1,0,0,,
021313,-0.498120421,0.4817645976,-1.86912763,1.2621734345,-0.420533942,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.187592277,2,1,5,8,7,3,0,0,,
021314,-0.695433842,0.3251288337,,,-0.213207312,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.191164249,1,0,3,0,4,2,0,0,,
030002,-0.113623233,0.1201883839,-0.679387713,-0.233354613,-0.954555735,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.313905667,7,8,11,8,9,5,2,1,3) # of groups=5,3
030006,0.1635672159,0.3658896453,0.2266587883,-1.206081885,-0.846351523,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.200554755,7,8,11,8,10,5,2,1,3) # of groups=5,3
030007,-0.617545383,1.0138427409,0.2792665096,-0.010583703,0.2640917164,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1779866423,6,5,10,8,12,5,2,1,3) # of groups=5,4
030010,-0.188497124,0.5146381033,0.7555034777,-0.986642246,-0.778108964,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.072472589,7,7,9,8,8,5,2,1,3) # of groups=5,3
030011,-1.574830142,1.184855149,0.5585249705,-0.927239415,-0.985907137,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.285220533,6,8,8,8,8,5,2,1,3) # of groups=5,3
030012,-0.063592331,-0.66109508,0.0743396298,-0.587308327,-0.673219961,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.353070739,7,7,9,8,13,5,2,1,3) # of groups=5,3
030013,-0.364272666,0.399800344,0.5380587461,-1.50516435,-0.220757901,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.231438092,7,8,11,8,12,5,2,1,3) # of groups=5,3
030014,-0.121808274,0.2151772295,-0.346131838,-0.2240409,-1.001797948,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.225112586,7,7,11,8,9,5,2,1,3) # of groups=5,3
030016,-0.564317415,-0.93959271,0.3651217901,-0.532414859,-0.444031422,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.420948473,6,7,8,8,9,5,2,1,3) # of groups=5,2
030022,0.6219607443,0.1062507987,-0.542975564,-1.821826347,0.0288791427,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.356584384,2,7,5,8,8,4,1,1,2) # of groups=4,2
030023,-0.373678305,0.1968294327,0.1469164241,-0.021510825,0.2855217561,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0229450906,7,7,9,8,10,5,2,1,3) # of groups=5,4
030024,0.1602995265,0.5666115947,0.1784877924,-0.445896447,-0.514122857,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0393957997,7,7,10,8,13,5,2,1,3) # of groups=5,4
030030,0.0444669236,-0.233346035,0.4976512055,-1.659903972,-0.020664087,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.299728704,6,7,8,8,7,5,2,1,3) # of groups=5,3
030036,-0.272920921,0.137534893,-0.321132255,-0.380881493,0.0455544389,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.178761418,7,8,11,8,10,5,2,1,3) # of groups=5,3
030037,-0.275233402,-0.377464325,-0.284752039,-2.107571029,0.269279895,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.637590988,4,5,7,8,8,5,2,1,3) # of groups=5,2
030038,-0.787281167,-0.346270373,0.2494677421,-0.747765138,0.1213398953,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.344445979,6,7,8,8,9,5,2,1,3) # of groups=5,3
030043,-0.202487262,-0.085037713,-0.014755834,-0.812764805,0.1719432185,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.224676849,6,4,8,8,11,5,2,1,3) # of groups=5,3
