PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
10035,-0.75923882,-0.67179834,-0.001412869,-0.188089115,0.4747986046,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.299542779,5,7,8,8,11,5,2,1,3) # of groups=5,2
10036,-0.635696752,-0.177133237,0.8131343885,-0.473499934,-0.40807618,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.153072159,4,4,7,8,9,5,2,1,3) # of groups=5,3
10038,0.222095746,0.288835336,-1.168275737,,-0.405307161,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.247759851,3,3,7,0,5,4,2,1,2) # of groups=4,2
10039,-0.934248588,-0.434073864,-0.429098477,0.0550531182,-1.091628891,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.514316385,7,8,11,8,11,5,2,1,3) # of groups=5,2
10040,-0.281737434,-0.301972681,0.3582585657,-0.708853003,-2.354072183,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.488035664,7,7,9,8,9,5,2,1,3) # of groups=5,2
10044,1.2153717536,1.3044676954,,,0.1682203402,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,1.0259841421,3,0,5,0,6,3,1,1,1) # of groups=3,5
10045,0.440860847,-0.747165961,-0.10510629,1.6070474771,-0.254886102,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2324536039,3,1,5,8,8,4,1,1,2) # of groups=4,4
10046,0.0088332199,-0.082985481,0.6070722074,-0.959985229,0.4031982698,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.04557057,6,7,8,8,8,5,2,1,3) # of groups=5,3
10049,-1.892798857,0.0998523676,-0.143716038,0.142885396,-0.891518235,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.501613157,4,5,7,8,11,5,2,1,3) # of groups=5,2
10051,,,,,1.0463377444,0.22,0.22,0.22,0.22,0.12,,,,,1,1.0463377444,0,0,0,0,4,1,0,0,,
10052,-0.14779369,0.3346788587,,,-0.873278508,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.113711935,1,0,2,0,6,1,0,0,,
10055,-2.069297241,-0.478724535,0.2292994324,0.1443567106,-1.539433424,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.66309245,7,8,9,8,10,5,2,1,3) # of groups=5,2
10056,0.4172946006,0.2673851703,0.54726909,0.4476525664,-1.44477816,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1961389348,7,8,9,8,11,5,2,1,3) # of groups=5,4
10058,-0.964964685,2.0522816785,-1.120873805,,0.0250396248,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.005612492,1,1,2,0,6,1,0,0,,
10059,1.3976840347,-0.999611688,,,0.7200263024,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,0.3106769155,2,0,3,0,5,2,0,0,,
10061,-0.938262142,0.3023562128,-2.687378013,-1.318387344,-0.752232696,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.111435607,4,3,7,8,9,5,2,1,3) # of groups=5,1
10062,-0.96606233,0.6562857589,0.7616680072,,-1.542907917,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.10991389,3,2,5,0,6,3,1,1,1) # of groups=3,3
10065,-0.765412445,1.0534410973,-1.484952117,0.6826310539,-0.131840538,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.128965195,4,3,9,8,9,5,2,1,3) # of groups=5,3
10069,-0.542386346,0.3593256509,0.718117563,-0.227582958,-0.504988472,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0070456436,2,2,4,8,7,3,0,0,,
10073,-0.80693577,1.0350123091,0.718117563,,0.4697361396,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.3391423581,2,2,5,0,6,2,0,0,,
10078,-0.785293252,0.0912882031,-0.220286996,-1.084841492,-1.460585459,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.615079633,6,7,10,8,11,5,2,1,3) # of groups=5,2
10079,-0.384607922,0.4488316131,0.7463362605,0.8845015716,-0.688324384,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.290314609,4,7,7,8,11,5,2,1,3) # of groups=5,4
10083,-0.028960108,0.5437798083,0.438569234,0.952506521,-0.622418543,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.344606775,6,6,8,8,10,5,2,1,3) # of groups=5,4
10085,-0.85754615,-0.516531499,0.3745640903,-0.098823909,-0.655261131,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.320265579,6,7,8,8,11,5,2,1,3) # of groups=5,2
10086,-1.165333935,0.5193416482,0.0690954869,1.2087452654,-0.112041608,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1255616694,3,1,6,8,8,4,1,1,2) # of groups=4,3
10087,-0.157777378,-0.507293604,0.0689155504,-0.171934524,-1.097520695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.300682273,4,6,7,8,7,5,2,1,3) # of groups=5,2
10089,-1.569417282,-0.929174904,-0.444806595,-0.883351424,0.506759314,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.781073927,4,7,7,8,10,5,2,1,3) # of groups=5,1
10090,-1.287263478,0.0249758394,0.7292234082,-0.257449928,-0.372426695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.218604318,7,8,9,8,9,5,2,1,3) # of groups=5,3
10091,1.1722517653,-0.557539706,,,-1.555501318,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.091827688,1,0,3,0,7,2,0,0,,
10092,-1.094205218,-0.217841367,-0.033127977,-1.47310993,-1.160175269,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.759243621,7,8,11,8,10,5,2,1,3) # of groups=5,1
10095,,-0.433697277,,,0.5559231022,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.084419496,0,0,1,0,5,1,0,0,,
10097,,-0.282934922,1.5413414157,,-2.569748245,0.22,0.22,0.22,0.22,0.12,,0.3928571429,,0.3928571429,0.2142857143,-0.056286359,0,1,2,0,7,1,0,0,,
10099,-0.334202885,-0.129081939,0.8052184513,-0.035429287,-0.939389657,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.045295804,3,2,7,8,8,4,1,1,2) # of groups=4,3
10100,-0.218530629,0.6820415037,-0.634185516,0.3921195835,-0.086552929,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0383315359,7,7,9,8,10,5,2,1,3) # of groups=5,4
10101,-0.26552877,-0.358169,-1.178874631,0.1202446451,0.7189673616,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.283836023,3,2,5,8,9,4,1,1,2) # of groups=4,2
10102,,,,,-2.144524504,0.22,0.22,0.22,0.22,0.12,,,,,1,-2.144524504,0,0,0,0,4,1,0,0,,
10103,-0.2702288,0.1286645012,0.2901818383,-0.0337083,-0.250475543,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.004777032,7,7,9,8,9,5,2,1,3) # of groups=5,3
10104,-0.611199637,-0.450371293,0.280828275,-0.173704208,-0.779420182,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.303508732,7,8,11,8,10,5,2,1,3) # of groups=5,2
10108,1.4265059179,0.2983010439,-2.301695069,1.1148831961,-0.872692836,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0136357792,4,4,5,8,8,5,2,1,3) # of groups=5,3
10110,,,,,-0.808308757,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.808308757,0,0,0,0,5,1,0,0,,
10112,-0.70868458,-0.941230684,1.0512465698,0.4857134804,-0.905223595,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.133476979,2,3,5,8,9,4,1,1,2) # of groups=4,3
10113,-1.16473246,-0.263936776,-0.110068682,-0.237050132,-0.358792646,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.433728489,7,8,11,8,9,5,2,1,3) # of groups=5,2
10114,0.2036287714,-1.306621127,-0.375888786,-0.456340284,-0.32096596,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.464264629,4,6,6,8,10,5,2,1,3) # of groups=5,2
10118,-0.574214561,-1.074739962,1.0680876475,-1.187896996,-0.551645561,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.455325519,4,3,5,8,9,5,2,1,3) # of groups=5,2
10120,-3.079236738,-0.439706418,0.718117563,1.1721474779,0.3354591701,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.318054085,2,2,4,8,9,3,0,0,,
10125,0.7629043159,0.8968900872,-0.542775845,0.1933561137,0.2399267021,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3170736321,3,1,4,8,6,4,1,1,2) # of groups=4,4
10126,0.4009502527,-0.046666594,0.8052184513,-0.180136655,-0.251899817,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1852324221,3,2,5,8,6,4,1,1,2) # of groups=4,3
10128,-1.269843364,-0.033772171,,,-1.506419272,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.834938804,2,0,3,0,5,2,0,0,,
10129,-2.491620102,0.1787793038,0.6745671189,0.5036043851,0.1810706243,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.22789877,2,2,6,8,8,3,0,0,,
10130,-0.950609743,-0.274764214,-0.162553234,0.3000025685,-0.743947863,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.32861716,4,4,5,8,7,5,2,1,3) # of groups=5,2
10131,-0.512054805,0.8940062613,0.2247518155,-0.462561445,-1.024423067,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.091219566,6,8,8,8,10,5,2,1,3) # of groups=5,3
10138,,,,,1.1506317788,0.22,0.22,0.22,0.22,0.12,,,,,1,1.1506317788,0,0,0,0,4,1,0,0,,
10139,-0.639487807,-1.262363052,0.1993459442,-0.316382762,-0.185102595,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.4663676,7,8,9,8,9,5,2,1,3) # of groups=5,2
10144,-0.076956994,-1.154545343,0.2479871539,-0.314363405,-0.641807953,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.362550244,7,8,9,8,9,5,2,1,3) # of groups=5,2
10148,0.0099120656,-0.690483927,-0.10510629,0.9636991264,-2.035266047,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.205067311,4,1,5,8,6,4,1,1,2) # of groups=4,2
10149,-1.002636786,0.5708566664,-0.230846697,0.0617839354,-0.988669197,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.250825738,4,7,6,8,10,5,2,1,3) # of groups=5,3
10150,-0.545506223,-0.3939797,0.5439157865,,-0.963950702,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,-0.259871172,3,2,5,0,7,3,1,1,1) # of groups=3,3
10157,0.1036435399,0.6199439399,0.718117563,,-0.172064065,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.3801633611,1,2,3,0,5,2,0,0,,
10158,-1.98498147,-0.341330632,-0.11677368,0.2556238051,0.1839843931,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.459163508,3,2,7,8,8,4,1,1,2) # of groups=4,2
10164,0.0233498536,-0.72857209,1.2261004576,-0.462561445,-0.347219783,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.028836683,4,6,9,8,12,5,2,1,3) # of groups=5,3
10168,,1.2775324699,-0.202976514,1.8230974833,-2.797955929,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,,0.2820512821,0.1538461538,0.3868321094,0,3,5,8,7,4,1,1,2) # of groups=4,4
10169,0.3618019532,0.2048792625,0.718117563,0.7320958594,-1.75676659,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2329048295,3,2,5,8,6,4,1,1,2) # of groups=4,4
10173,0.3550807694,-0.045514753,0.6745671189,1.7295862189,-1.436808055,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4246012914,1,2,3,8,7,3,0,0,,
10174,,-1.063881999,,,0.575733793,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.485194073,0,0,2,0,6,1,0,0,,
10175,,0.6341875086,,,-0.212166001,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.3354745052,0,0,1,0,6,1,0,0,,
11300,,0.2070335945,,,0.2881622621,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.2356672419,0,0,1,0,1,0,0,0,,
11302,,-0.22012032,,,0.0553315307,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.12290202,0,0,1,0,4,1,0,0,,
11304,,,,,1.4599148991,0.22,0.22,0.22,0.22,0.12,,,,,1,1.4599148991,0,0,0,0,2,0,0,0,,
11305,0.1303692851,-0.471365727,-0.564948316,1.9840028439,0.251102489,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2673050775,2,2,4,8,7,3,0,0,,
11306,,0.5655681156,,,-0.813766696,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.0787440644,0,0,2,0,4,1,0,0,,
20001,-0.024818045,-0.515605055,-1.060850743,-0.297242141,-0.579036565,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.487157904,7,8,11,8,9,5,2,1,3) # of groups=5,2
20006,-0.730707353,0.04004172,-0.492717756,-0.272003998,-0.204331496,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.344705005,6,7,10,8,10,5,2,1,3) # of groups=5,2
20008,0.2102452223,-0.223859289,-0.236629706,0.744544049,0.4518112183,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1629634071,4,3,9,8,9,5,2,1,3) # of groups=5,4
20012,-1.659084617,1.4835077781,-0.454560444,0.975147272,-0.673967081,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.004973852,5,5,10,8,11,5,2,1,3) # of groups=5,3
20017,-0.047476823,-0.225017103,0.1245583418,0.142885396,0.0110905508,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0002198248,7,7,9,8,8,5,2,1,3) # of groups=5,3
20018,-0.269066247,0.2218387179,1.5413414157,-0.426428214,-0.724268991,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1479785691,2,1,3,8,4,3,0,0,,
20024,-0.959369167,0.1581502536,-2.686893672,0.5388079232,-0.812802009,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.746383267,4,4,9,8,10,5,2,1,3) # of groups=5,1
20026,-0.431478912,0.5163033866,-0.024965587,-0.554563009,1.0125550413,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0126716981,6,7,8,8,7,5,2,1,3) # of groups=5,3
21301,,,,,-0.142764318,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.142764318,0,0,0,0,3,1,0,0,,
21302,,,,,-0.112240161,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.112240161,0,0,0,0,3,1,0,0,,
21304,,-0.006543363,,,0.3512788573,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,0.1197468327,0,0,1,0,1,0,0,0,,
21305,,-1.288005105,,,1.163264016,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.422851297,0,0,1,0,2,0,0,0,,
21306,,-0.433697277,,,0.2420271248,0.22,0.22,0.22,0.22,0.12,,0.6470588235,,,0.3529411765,-0.195206311,0,0,1,0,3,1,0,0,,
21307,,,,,0.9738887724,0.22,0.22,0.22,0.22,0.12,,,,,1,0.9738887724,0,0,0,0,2,0,0,0,,
21308,-0.333961168,-0.978997095,,,,0.22,0.22,0.22,0.22,0.12,,0.5,0.5,,,-0.656479131,1,0,2,0,0,0,0,0,,
21309,,,,,1.2346807257,0.22,0.22,0.22,0.22,0.12,,,,,1,1.2346807257,0,0,0,0,2,0,0,0,,
21310,,,,,1.2317226025,0.22,0.22,0.22,0.22,0.12,,,,,1,1.2317226025,0,0,0,0,2,0,0,0,,
21311,0.5436586916,-0.242069149,0.3380532631,,0.8799847053,0.22,0.22,0.22,0.22,0.12,,0.2820512821,0.2820512821,0.2820512821,0.1538461538,0.3157943357,1,2,6,0,8,2,0,0,,
21312,0.6769809461,-2.22980177,,,0.3611683114,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.532643543,1,0,2,0,2,0,0,0,,
21313,-0.208149476,0.4640248499,-0.249605709,0.6669427184,-0.841576801,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0471175083,2,1,7,8,8,3,0,0,,
21314,-1.279261222,-0.830685349,,,1.6885642517,0.22,0.22,0.22,0.22,0.12,,0.3928571429,0.3928571429,,0.2142857143,-0.467072385,1,0,2,0,2,0,0,0,,
30002,-0.324579674,0.3045780854,-0.11181526,-0.47674008,-0.809558278,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.231029518,7,8,10,8,9,5,2,1,3) # of groups=5,3
30006,-0.146667033,0.2120864388,0.6284482897,-0.920031844,0.1038288234,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.037296654,7,8,11,8,9,5,2,1,3) # of groups=5,3
30007,-0.020660262,1.5566339378,0.2983977876,-0.657872629,-0.23549779,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2305700086,5,5,10,8,11,5,2,1,3) # of groups=5,4
30010,-0.935042216,-0.118247424,0.1583690379,-1.184954367,-0.656729067,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.536379981,7,7,9,8,9,5,2,1,3) # of groups=5,2
30011,-0.458957004,0.5063347773,0.8396202993,-1.33113305,-0.801821389,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.193928262,6,7,10,8,9,5,2,1,3) # of groups=5,3
30012,0.0754768888,0.2271739346,-1.205574137,-0.947033251,-0.89359109,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.514221375,7,7,11,8,12,5,2,1,3) # of groups=5,2
30013,-0.950518159,0.3685052259,-0.138675313,-1.484042551,-1.100596105,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.617112308,7,8,11,8,11,5,2,1,3) # of groups=5,2
30014,0.1438343237,0.2477936545,-0.244199131,-0.40064845,-1.223437881,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.202520858,7,8,11,8,9,5,2,1,3) # of groups=5,3
30016,-0.259766382,-0.890915767,-0.080042067,-1.310733255,-0.398757417,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.606971534,5,7,8,8,10,5,2,1,3) # of groups=5,2
30022,0.6237664436,0.0412306468,-0.043323801,-1.628246131,0.8304872625,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.121787554,1,6,3,8,8,4,1,1,2) # of groups=4,3
30023,-0.467438078,0.1082772125,0.4382937182,-0.095333237,-0.457386022,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.058450407,7,7,9,8,10,5,2,1,3) # of groups=5,3
30024,0.5026355165,0.7858213768,0.1321909047,-0.319882892,-2.005680761,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0014865881,7,7,10,8,11,5,2,1,3) # of groups=5,3
30030,0.1202357682,0.3008663678,-0.674706597,-2.508548072,0.1057372007,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.594985093,6,5,7,8,7,5,2,1,3) # of groups=5,2
30036,0.4862530294,0.3340530863,-0.644368466,0.2651641536,0.6107360894,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1703307275,7,8,11,8,10,5,2,1,3) # of groups=5,4
30037,,0.3898365123,-0.080463868,-0.86744149,-1.480907702,0.22,0.22,0.22,0.22,0.12,0.2820512821,0.2820512821,,0.2820512821,0.1538461538,-0.385235988,0,5,5,8,6,4,1,1,2) # of groups=4,2
30038,-0.297507767,-0.62202139,0.2462645175,-0.114771375,0.1418833238,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.156341924,6,7,8,8,9,5,2,1,3) # of groups=5,3
30043,0.9153561231,-0.317307071,-0.028925353,-0.86744149,0.3027745068,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.029296973,6,5,8,8,9,5,2,1,3) # of groups=5,3
30055,0.0953541774,0.0132280697,0.3249998057,-0.93432593,-0.561773932,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.177576525,7,6,11,8,11,5,2,1,3) # of groups=5,3
30061,-0.023085972,-0.593135445,0.582450957,-1.239016036,-0.153327101,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.298412281,7,7,9,8,8,5,2,1,3) # of groups=5,2
30062,0.3967799768,1.7430219712,0.7077485729,-0.496005611,-0.793471559,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4221232932,5,6,10,8,11,5,2,1,3) # of groups=5,5
30064,-0.330299939,0.1396529051,0.2076794839,-0.764385986,-0.636971584,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.240854368,7,7,10,8,10,5,2,1,3) # of groups=5,3
